,names,pvals,logfoldchanges,condition,cellline
15946762,IL1RL1,7.447667821439137e-14,-0.9448812007904052,neostigmine,HELA
15946763,ARL8B,1.1202410005337308e-13,-0.8805762529373169,neostigmine,HELA
15946764,SLC35G2,1.3119691906268217e-13,-0.8264784812927246,neostigmine,HELA
15946765,JAM2,1.6614636164996209e-13,-3.6473774909973145,neostigmine,HELA
15946766,CNGA3,1.7183392307489685e-13,-0.8984790444374084,neostigmine,HELA
15946767,SORT1,1.822509679004532e-13,0.3356648087501526,neostigmine,HELA
15946768,GABARAPL1,1.9766282753590425e-13,-0.5016725659370422,neostigmine,HELA
15946769,FZD6,2.055543958714569e-13,0.4801868498325348,neostigmine,HELA
15946770,TMBIM6,2.09030499414416e-13,-1.6451565027236938,neostigmine,HELA
15946771,JAKMIP2,2.119713136085303e-13,-0.6024993658065796,neostigmine,HELA
15946772,RBBP7,2.2984696648932643e-13,-0.5702018141746521,neostigmine,HELA
15946773,RAC1,2.31132953989548e-13,-0.8442501425743103,neostigmine,HELA
15946774,FSTL1,2.31778595597343e-13,-0.3631235361099243,neostigmine,HELA
15946775,NDUFB4,2.569539425451837e-13,-1.0830239057540894,neostigmine,HELA
15946776,MAT2A,2.686551382316135e-13,-0.2877006530761719,neostigmine,HELA
15946777,PABPC1,2.686551382316135e-13,-1.554284930229187,neostigmine,HELA
15946778,HSP90AA1,2.8401972200499305e-13,-1.292157530784607,neostigmine,HELA
15946779,HNRNPC,2.8719462179248465e-13,-0.6505829691886902,neostigmine,HELA
15946780,DDX17,3.0024651358408453e-13,-1.035300850868225,neostigmine,HELA
15946781,FAAP100,3.0869795969657093e-13,0.5258975028991699,neostigmine,HELA
15948762,ULBP1,3.99541496562006e-15,0.348955750465393,etizolam,HELA
15948763,NIPSNAP1,9.059248550951377e-14,0.1413662880659103,etizolam,HELA
15948764,KRTAP2-4,1.8363706352057857e-13,0.3698029816150665,etizolam,HELA
15948765,SLC25A4,2.7583335765994053e-13,0.1108725517988205,etizolam,HELA
15948766,NDUFAF5,5.655976051085245e-13,0.3593187928199768,etizolam,HELA
15948767,SOX30,5.760378229791807e-13,0.3926318287849426,etizolam,HELA
15948768,MTNR1B,6.48662479950965e-13,0.4020792841911316,etizolam,HELA
15948769,ASIP,7.236365029360468e-13,0.3390448987483978,etizolam,HELA
15948770,MIP,7.302551623123851e-13,0.3273535370826721,etizolam,HELA
15948771,PAFAH1B2,7.590536428404303e-13,0.2685953378677368,etizolam,HELA
15948772,MKRN3,8.6791669794518e-13,0.2826108932495117,etizolam,HELA
15948773,ASB4,9.943113942961842e-13,0.3726489543914795,etizolam,HELA
15948774,CRYGA,1.3453966659444637e-12,0.3723595738410949,etizolam,HELA
15948775,AGMAT,1.7377698485936693e-12,0.3643301129341125,etizolam,HELA
15948776,KRT35,1.9521358240963256e-12,0.4367156326770782,etizolam,HELA
15948777,SSX7,2.2120182710226708e-12,0.4031187295913696,etizolam,HELA
15948778,TCHH,2.231828377023473e-12,0.3051641583442688,etizolam,HELA
15948779,FAM117A,2.4725336774126882e-12,0.2905572056770324,etizolam,HELA
15948780,KRT37,2.831349521972807e-12,0.377358615398407,etizolam,HELA
15948781,ZNF280A,3.128309630983178e-12,0.3213238716125488,etizolam,HELA
15950762,AMT,4.860173273091641e-25,-0.4501826763153076,oxymetazoline,HELA
15950763,SMO,1.886295198111209e-24,-0.3643008470535278,oxymetazoline,HELA
15950764,ING4,3.894412914409665e-24,-0.3448825478553772,oxymetazoline,HELA
15950765,TMEM161A,1.9809671149875345e-23,-0.452204555273056,oxymetazoline,HELA
15950766,ITGA8,3.744572675177781e-23,-0.2669907212257385,oxymetazoline,HELA
15950767,UNC5B,9.630630198332468e-23,-0.2842127382755279,oxymetazoline,HELA
15950768,CCDC130,1.7123914313997753e-22,-0.3370074927806854,oxymetazoline,HELA
15950769,SH2B1,3.0524494089696447e-22,-0.2036128342151641,oxymetazoline,HELA
15950770,GPLD1,1.960486700323625e-21,-0.4437104165554046,oxymetazoline,HELA
15950771,EFR3B,2.1252695375285202e-21,-0.4208362102508545,oxymetazoline,HELA
15950772,NUCB1,3.404852942729204e-21,-0.2957320511341095,oxymetazoline,HELA
15950773,PPP1R17,3.6402863815689305e-21,-0.2086115181446075,oxymetazoline,HELA
15950774,PCNX2,4.297565015395325e-21,-0.3771287500858307,oxymetazoline,HELA
15950775,RHPN1-AS1,4.4475489635126736e-21,-0.408636063337326,oxymetazoline,HELA
15950776,ZNF446,4.6379085814455465e-21,-0.3687035143375397,oxymetazoline,HELA
15950777,SCAMP5,5.149788449333479e-21,-0.265806496143341,oxymetazoline,HELA
15950778,APBB3,5.514695995721871e-21,-0.3358301818370819,oxymetazoline,HELA
15950779,MYO10,8.260019376390809e-21,0.112472303211689,oxymetazoline,HELA
15950780,PSMG1,8.401903156294016e-21,0.1054151654243469,oxymetazoline,HELA
15950781,SLC35B1,1.078204708956478e-20,0.1022298634052276,oxymetazoline,HELA
15952762,CCNA2,3.601420927112742e-11,-0.1753653585910797,enzastaurin,HELA
15952763,CROCC,6.225611718040102e-11,0.347498744726181,enzastaurin,HELA
15952764,POLR2K,6.35500201526517e-11,-0.1641266345977783,enzastaurin,HELA
15952765,CCDC134,9.527431557868416e-11,0.3496361076831817,enzastaurin,HELA
15952766,PYCR1,1.1287620046568695e-10,0.1364328414201736,enzastaurin,HELA
15952767,POR,2.340901148108786e-10,0.3293134570121765,enzastaurin,HELA
15952768,CRYZ,3.656120832181196e-10,-0.1529324054718017,enzastaurin,HELA
15952769,KRT31,4.5314096655939754e-10,0.4139590263366699,enzastaurin,HELA
15952770,C16orf70,6.848469424371722e-10,0.2884939908981323,enzastaurin,HELA
15952771,ERICH1,7.228698956374064e-10,0.4015825092792511,enzastaurin,HELA
15952772,ASL,9.180732391147167e-10,0.2808302044868469,enzastaurin,HELA
15952773,PGPEP1,1.3091660538698842e-09,0.2981194853782654,enzastaurin,HELA
15952774,EXOC3,1.5714522961509143e-09,0.2244653552770614,enzastaurin,HELA
15952775,ELN,1.605088857005969e-09,0.2485998272895813,enzastaurin,HELA
15952776,HSPG2,1.884694255188683e-09,0.2674480676651001,enzastaurin,HELA
15952777,S100A4,2.024643120754461e-09,-0.0940072312951088,enzastaurin,HELA
15952778,CREB1,2.085166919909305e-09,0.2261260747909546,enzastaurin,HELA
15952779,LRPAP1,2.582551190218679e-09,0.2305539101362228,enzastaurin,HELA
15952780,SCN1B,2.831181759607744e-09,0.3715460896492004,enzastaurin,HELA
15952781,ATF5,3.0013778995029327e-09,-0.1696320325136184,enzastaurin,HELA
15954762,PPP2CB,1.752620574455913e-14,0.2397584617137909,dantrolene,HELA
15954763,STS,9.363718493596593e-14,0.2529827952384949,dantrolene,HELA
15954764,IKBKB,1.3265294721580268e-13,0.1271959692239761,dantrolene,HELA
15954765,APC,1.4165541922290634e-13,0.2392868250608444,dantrolene,HELA
15954766,MTREX,1.53396854360959e-13,0.1642860472202301,dantrolene,HELA
15954767,CAT,2.0778059835625653e-13,0.1045137494802475,dantrolene,HELA
15954768,RBMX,3.475690073152508e-13,0.2475940585136413,dantrolene,HELA
15954769,APPBP2,3.673449308523384e-13,0.2196729779243469,dantrolene,HELA
15954770,KRT38,3.7074664855006164e-13,0.306418627500534,dantrolene,HELA
15954771,FASLG,3.9726471003594397e-13,0.3713835179805755,dantrolene,HELA
15954772,TRPM6,4.930004631285469e-13,0.329529196023941,dantrolene,HELA
15954773,ISOC1,5.114124477644066e-13,0.245353415608406,dantrolene,HELA
15954774,RPL37,5.553432200820006e-13,0.4196589887142181,dantrolene,HELA
15954775,CCNE2,5.553432200820006e-13,0.1666018068790435,dantrolene,HELA
15954776,CHMP4A,5.947653278952957e-13,0.1284300535917282,dantrolene,HELA
15954777,DECR1,6.140902089332111e-13,0.1430888324975967,dantrolene,HELA
15954778,CCPG1,6.254083717613577e-13,0.2683766484260559,dantrolene,HELA
15954779,ERBB3,6.961580631779169e-13,0.1626907736063003,dantrolene,HELA
15954780,MTOR,8.798105896987724e-13,0.332982450723648,dantrolene,HELA
15954781,KIRREL1,9.85350541083839e-13,0.2356805801391601,dantrolene,HELA
15956762,CHMP4A,2.3542409147110868e-15,0.1579994857311248,BRD-K82225283,HELA
15956763,PRPF4,4.945551609245658e-15,0.0775065273046493,BRD-K82225283,HELA
15956764,IKBKB,6.8521845924651375e-15,0.1427731364965438,BRD-K82225283,HELA
15956765,APC,1.8667333041142843e-14,0.2488216459751129,BRD-K82225283,HELA
15956766,CCDC82,2.424232147446391e-14,0.4857032299041748,BRD-K82225283,HELA
15956767,APPBP2,7.184086387508445e-14,0.2201397120952606,BRD-K82225283,HELA
15956768,KRT37,7.497234417576071e-14,0.4037095010280609,BRD-K82225283,HELA
15956769,ISOC1,8.931759964324656e-14,0.2470478117465973,BRD-K82225283,HELA
15956770,MTOR,9.145232852816286e-14,0.3601939082145691,BRD-K82225283,HELA
15956771,GPD2,9.587332426778293e-14,0.2758278846740722,BRD-K82225283,HELA
15956772,AGMAT,1.4775695884792172e-13,0.3854187726974487,BRD-K82225283,HELA
15956773,KCNK15,1.53396854360959e-13,0.2851489186286926,BRD-K82225283,HELA
15956774,FASLG,2.7583335765994053e-13,0.3680329918861389,BRD-K82225283,HELA
15956775,CCNG1,3.054015767792544e-13,0.2209981232881546,BRD-K82225283,HELA
15956776,GTF2E2,3.6229975067459733e-13,0.1959168612957,BRD-K82225283,HELA
15956777,DRD3,3.7074664855006164e-13,0.3311886787414551,BRD-K82225283,HELA
15956778,MAML1,4.1026882749711626e-13,0.2609992027282715,BRD-K82225283,HELA
15956779,EIF2AK1,4.12160359012729e-13,0.3547284305095672,BRD-K82225283,HELA
15956780,RPL37,4.12160359012729e-13,0.4143323600292206,BRD-K82225283,HELA
15956781,STAT1,4.998273964283173e-13,0.1427894234657287,BRD-K82225283,HELA
15958762,P4HA2,4.72985338118713e-15,0.2233265936374664,citalopram,HELA
15958763,NIPSNAP1,1.1584570013887846e-14,0.1527522057294845,citalopram,HELA
15958764,HSD17B10,2.5318764249377992e-14,0.0933812856674194,citalopram,HELA
15958765,TFAP2A,6.580226924232298e-14,-0.7675122022628784,citalopram,HELA
15958766,DNTT,1.0735874052499225e-13,0.2466297894716262,citalopram,HELA
15958767,TIMELESS,2.029982364888206e-13,0.1195252761244773,citalopram,HELA
15958768,IDH3G,3.03992458822897e-13,0.3610134720802307,citalopram,HELA
15958769,PGM1,3.1911221598309257e-13,0.113000601530075,citalopram,HELA
15958770,RFC2,3.45969023948164e-13,0.1837507486343383,citalopram,HELA
15958771,DAG1,4.581077081115338e-13,0.161217600107193,citalopram,HELA
15958772,LSM6,5.329335855530424e-13,-0.3581979870796203,citalopram,HELA
15958773,S100A4,6.561019371235897e-13,-0.1051767691969871,citalopram,HELA
15958774,SCRN1,8.31284345051135e-13,0.1622774600982666,citalopram,HELA
15958775,FOXO4,8.484433135189354e-13,0.1358942836523056,citalopram,HELA
15958776,FSTL3,8.999901912415452e-13,0.2339618355035781,citalopram,HELA
15958777,ILK,9.417216264464251e-13,0.1763842105865478,citalopram,HELA
15958778,EXOSC8,9.786819582769909e-13,-0.2138714641332626,citalopram,HELA
15958779,PINK1,1.2575148331810965e-12,0.2224079817533493,citalopram,HELA
15958780,MRPS2,1.420016277231563e-12,0.1416252702474594,citalopram,HELA
15958781,TFE3,1.7890899938660765e-12,0.2744314968585968,citalopram,HELA
15960762,AP4M1,6.57586295795576e-06,-0.7399870157241821,isoniazid,HELA
15960763,MRPS18B,6.82258413315404e-06,-0.4863775968551636,isoniazid,HELA
15960764,TUBA8,8.39674698761486e-06,-1.070804476737976,isoniazid,HELA
15960765,IL1RL2,8.6032878041642e-06,-0.9607947468757628,isoniazid,HELA
15960766,IFNA4,8.868296819583672e-06,-1.5006375312805176,isoniazid,HELA
15960767,CBX8,9.031027600392326e-06,-1.3774622678756714,isoniazid,HELA
15960768,PLEKHG6,9.252444846823691e-06,-0.6954362392425537,isoniazid,HELA
15960769,TCAF1,9.252444846823691e-06,0.4665344953536987,isoniazid,HELA
15960770,FAM98A,9.308604223680966e-06,0.4442310631275177,isoniazid,HELA
15960771,PPM1F,9.308604223680966e-06,-0.6579946875572205,isoniazid,HELA
15960772,TBCC,9.536515442454508e-06,-0.7147575616836548,isoniazid,HELA
15960773,TPP2,9.59432069893642e-06,0.4508284032344818,isoniazid,HELA
15960774,KLK15,9.71093691850324e-06,-1.2309361696243286,isoniazid,HELA
15960775,RIC3,9.888403221167895e-06,-1.098924160003662,isoniazid,HELA
15960776,PDE6H,9.888403221167895e-06,-1.639894723892212,isoniazid,HELA
15960777,PSG3,1.0314616770261648e-05,-1.281941294670105,isoniazid,HELA
15960778,KCNJ5,1.0439578906132791e-05,-0.4866662323474884,isoniazid,HELA
15960779,CNGA3,1.0439578906132791e-05,-0.9507908821105956,isoniazid,HELA
15960780,SCN5A,1.0502600836262464e-05,-0.9688981771469116,isoniazid,HELA
15960781,ANKRD53,1.0502600836262464e-05,-1.0966038703918457,isoniazid,HELA
15962762,HOXA10,5.332730836236008e-27,-0.1618917435407638,benzthiazide,HELA
15962763,TTI1,1.7464167473700016e-25,-0.4046653807163238,benzthiazide,HELA
15962764,APPBP2,2.2307366805881084e-24,-0.2578571438789367,benzthiazide,HELA
15962765,NUSAP1,2.8319526490558348e-24,-0.0944037958979606,benzthiazide,HELA
15962766,PLK1,5.380664840231457e-24,0.340465098619461,benzthiazide,HELA
15962767,TRIM52,6.442270730671375e-24,-0.5499638319015503,benzthiazide,HELA
15962768,PPIC,7.915889464944319e-24,-0.2792799174785614,benzthiazide,HELA
15962769,TUG1,1.2653023403123521e-23,-0.3248510956764221,benzthiazide,HELA
15962770,SLC43A3,1.5495482082302142e-23,0.1439272314310073,benzthiazide,HELA
15962771,SPATA2,2.083813997766932e-23,-0.3160904943943023,benzthiazide,HELA
15962772,TMEM80,2.7391744225095376e-23,-0.2672149538993835,benzthiazide,HELA
15962773,ZNF184,3.026103369865542e-23,-0.3157020211219787,benzthiazide,HELA
15962774,CCDC22,4.276734889941123e-23,-0.5670092701911926,benzthiazide,HELA
15962775,ALDOC,5.361170763953508e-23,-0.110963299870491,benzthiazide,HELA
15962776,PHF8,6.946577912802506e-23,-0.3028877079486847,benzthiazide,HELA
15962777,DHRS7,1.1037611756374332e-22,-0.141000434756279,benzthiazide,HELA
15962778,NDRG3,1.2273093081225753e-22,-0.1884290874004364,benzthiazide,HELA
15962779,SPG11,2.5214899155120244e-22,-0.2708493173122406,benzthiazide,HELA
15962780,POMGNT1,3.3437882385561285e-22,-0.2357667684555053,benzthiazide,HELA
15962781,GCC1,3.593032384707921e-22,-0.3430939018726349,benzthiazide,HELA
15964762,ATP6V1D,5.7662214995363336e-18,-0.0556748025119304,vemurafenib,HELA
15964763,DNM1L,5.783043554449232e-17,-0.0599806755781173,vemurafenib,HELA
15964764,DERA,6.564490212735145e-17,-0.1006646826863288,vemurafenib,HELA
15964765,TGFB1I1,7.256212860157793e-17,-0.2147548794746399,vemurafenib,HELA
15964766,CEP68,5.820786625454264e-16,-0.2537568211555481,vemurafenib,HELA
15964767,C5,1.786183773003447e-15,0.4515866041183471,vemurafenib,HELA
15964768,NMT2,4.095917948887057e-15,-0.619032621383667,vemurafenib,HELA
15964769,TUBB6,4.718145573274782e-15,-0.1337488293647766,vemurafenib,HELA
15964770,ZNF267,6.554817154966901e-15,-0.3547942042350769,vemurafenib,HELA
15964771,HIF1AN,7.127632506087899e-15,-0.3738906681537628,vemurafenib,HELA
15964772,FILIP1L,7.636127530677423e-15,-0.1994732022285461,vemurafenib,HELA
15964773,RPL5,8.487318592782739e-15,0.3596846163272857,vemurafenib,HELA
15964774,MLF2,9.385591304312173e-15,-0.2265729308128357,vemurafenib,HELA
15964775,CALD1,1.2898328346194603e-14,-0.19426991045475,vemurafenib,HELA
15964776,NFKBIE,1.5749411708068656e-14,-0.5004428625106812,vemurafenib,HELA
15964777,TMED10,1.6695377237746247e-14,0.0800848454236984,vemurafenib,HELA
15964778,NSMCE4A,1.6695377237746247e-14,-0.235673651099205,vemurafenib,HELA
15964779,RPL8,2.012371486176928e-14,0.4178526997566223,vemurafenib,HELA
15964780,DNTTIP2,2.377847416876332e-14,-0.1160354241728782,vemurafenib,HELA
15964781,KNOP1,2.8356093147891712e-14,-0.2815987467765808,vemurafenib,HELA
15966762,TSPAN6,2.7748348524033643e-24,-0.215621069073677,levocetirizine,HELA
15966763,PCK2,4.465351477893634e-24,-0.3566256463527679,levocetirizine,HELA
15966764,BAG3,9.152553132509029e-24,0.2348033040761947,levocetirizine,HELA
15966765,SLC43A3,2.0921603794885546e-23,0.1439033895730972,levocetirizine,HELA
15966766,NUSAP1,3.478421860702605e-23,-0.0822164267301559,levocetirizine,HELA
15966767,RNF103,5.779981547398488e-23,-0.3969300985336303,levocetirizine,HELA
15966768,PLK1,1.1212558926403268e-22,0.3300666809082031,levocetirizine,HELA
15966769,STK38L,1.48748461734802e-22,-0.1889671385288238,levocetirizine,HELA
15966770,SPATA2,1.5652287357210427e-22,-0.2996576130390167,levocetirizine,HELA
15966771,GCC1,1.739777899677902e-22,-0.3471330404281616,levocetirizine,HELA
15966772,DPM3,2.243001783148685e-22,-0.1791798174381256,levocetirizine,HELA
15966773,TMEM80,3.4628280172604546e-22,-0.2595376670360565,levocetirizine,HELA
15966774,CDKN1B,3.48307170306204e-22,0.2189275026321411,levocetirizine,HELA
15966775,GADD45A,3.7790905101999065e-22,-0.1835887879133224,levocetirizine,HELA
15966776,HSPA1A,1.1776878977991145e-21,0.2416215986013412,levocetirizine,HELA
15966777,PLSCR1,2.338978921276538e-21,-0.1859599202871322,levocetirizine,HELA
15966778,ADAM22,2.66717299601483e-21,-0.2968272268772125,levocetirizine,HELA
15966779,WASHC3,3.26829742131881e-21,-0.1873066872358322,levocetirizine,HELA
15966780,PPCDC,3.305716232844763e-21,-0.2889738380908966,levocetirizine,HELA
15966781,UBQLN2,3.3562679110177442e-21,-0.1658881902694702,levocetirizine,HELA
15968762,BCKDHB,1.0161994309414328e-22,-0.3841636478900909,tesaglitazar,HELA
15968763,JAK3,1.2496466766437612e-22,-0.3956741988658905,tesaglitazar,HELA
15968764,AQP2,1.6157035405301678e-22,-0.3693581521511078,tesaglitazar,HELA
15968765,CTSL,4.357306584924012e-22,0.0909968614578247,tesaglitazar,HELA
15968766,ZNF446,6.558746934094756e-22,-0.3486959636211395,tesaglitazar,HELA
15968767,RECQL5,6.973286997531889e-22,-0.3614099025726318,tesaglitazar,HELA
15968768,SLC12A4,1.3596948233532286e-21,-0.2846058309078216,tesaglitazar,HELA
15968769,MYO10,2.6839749604136245e-21,0.1158420741558075,tesaglitazar,HELA
15968770,DCUN1D4,4.667026593424654e-21,-0.2245981991291046,tesaglitazar,HELA
15968771,GABRR2,4.8910732143802245e-21,-0.2853719592094421,tesaglitazar,HELA
15968772,TSPAN6,1.0380806433409671e-20,-0.1933885961771011,tesaglitazar,HELA
15968773,NAT9,1.2900567384699787e-20,-0.3143076300621032,tesaglitazar,HELA
15968774,PARP16,1.2900567384699787e-20,-0.2407946437597274,tesaglitazar,HELA
15968775,SLC24A1,1.5758831673484074e-20,-0.4248007237911224,tesaglitazar,HELA
15968776,ALDOC,2.2220571075567846e-20,-0.1023216694593429,tesaglitazar,HELA
15968777,ZNF16,2.4275758952419806e-20,-0.2785840630531311,tesaglitazar,HELA
15968778,KIAA0513,3.3674611577672737e-20,-0.2390199601650238,tesaglitazar,HELA
15968779,DPF3,3.392270311680481e-20,-0.352662056684494,tesaglitazar,HELA
15968780,PPIP5K1,5.225185005466891e-20,-0.2355813384056091,tesaglitazar,HELA
15968781,GFOD1,6.69568101502733e-20,-0.2455720007419586,tesaglitazar,HELA
15970762,DNTT,2.458919286502194e-09,-0.8201382756233215,tolazamide,HELA
15970763,MED20,2.8283306394176035e-09,-0.6591651439666748,tolazamide,HELA
15970764,GNAT2,2.9118295135091197e-09,-1.1667113304138184,tolazamide,HELA
15970765,ZNF552,3.015200067825576e-09,-0.8677263855934143,tolazamide,HELA
15970766,CCDC88C,3.25157605740996e-09,-1.028863787651062,tolazamide,HELA
15970767,ZNF835,3.546773472213708e-09,-0.9808889627456664,tolazamide,HELA
15970768,SLC13A4,3.757897591238218e-09,-1.008766531944275,tolazamide,HELA
15970769,ASNS,3.981235543093141e-09,0.3519672155380249,tolazamide,HELA
15970770,ITM2B,4.290965726175049e-09,-0.7595846652984619,tolazamide,HELA
15970771,GAST,4.390898275941422e-09,-1.10785710811615,tolazamide,HELA
15970772,CDKL2,4.786214767398934e-09,-1.209955811500549,tolazamide,HELA
15970773,RPL10,4.925524813906001e-09,0.3803794384002685,tolazamide,HELA
15970774,SOCS7,5.0687772243673155e-09,-1.0988593101501465,tolazamide,HELA
15970775,RNF185,5.246036603203868e-09,-1.2080848217010498,tolazamide,HELA
15970776,SLC5A7,5.429321432442819e-09,-1.3038150072097778,tolazamide,HELA
15970777,FAM153A,5.429321432442819e-09,-1.042015552520752,tolazamide,HELA
15970778,OVOL1,5.429321432442819e-09,-0.9852096438407898,tolazamide,HELA
15970779,TCTN2,5.491789511341879e-09,-0.4020715355873108,tolazamide,HELA
15970780,ATAD5,5.748728326520989e-09,-0.8672178387641907,tolazamide,HELA
15970781,SSTR4,5.748728326520989e-09,-1.1641730070114136,tolazamide,HELA
15972762,SFT2D2,2.5270877732462857e-05,0.6651370525360107,diphenidol,HELA
15972763,PEX3,3.1598079611595804e-05,0.4396685659885406,diphenidol,HELA
15972764,RPS5,3.3400559814541544e-05,0.4571210145950317,diphenidol,HELA
15972765,INHBC,3.662354992456305e-05,0.6445101499557495,diphenidol,HELA
15972766,INTS7,3.707495657477263e-05,0.4181455671787262,diphenidol,HELA
15972767,PPP4R3A,4.138226311665334e-05,0.4901244342327118,diphenidol,HELA
15972768,TOPBP1,4.1889144571546166e-05,0.1632828563451767,diphenidol,HELA
15972769,RFXANK,4.214478891067797e-05,-0.515037477016449,diphenidol,HELA
15972770,UBE4A,4.240191299226024e-05,0.3703979253768921,diphenidol,HELA
15972771,ALOX12B,4.266052486783593e-05,0.5306779146194458,diphenidol,HELA
15972772,RHBG,4.292063262960996e-05,0.4517148733139038,diphenidol,HELA
15972773,HSD17B11,4.318224441063577e-05,0.1984286606311798,diphenidol,HELA
15972774,NELFA,4.318224441063577e-05,0.5538797974586487,diphenidol,HELA
15972775,FAM193A,4.318224441063577e-05,0.4340381622314453,diphenidol,HELA
15972776,UNG,4.397618581643041e-05,0.315494179725647,diphenidol,HELA
15972777,FBRS,4.672383937002273e-05,0.4915996193885803,diphenidol,HELA
15972778,ANKRD27,4.757937736446705e-05,0.3942480385303497,diphenidol,HELA
15972779,FOXI1,4.903836805807028e-05,0.5370537638664246,diphenidol,HELA
15972780,ACTR2,4.963375677075068e-05,0.4017741680145263,diphenidol,HELA
15972781,DPP8,4.993401449102955e-05,0.3867085874080658,diphenidol,HELA
15974762,IKBKB,1.4567371912740013e-15,0.1522779315710067,riociguat,HELA
15974763,PRPF4,1.7929441447123008e-15,0.0820982009172439,riociguat,HELA
15974764,CCNE2,4.245707105372403e-15,0.1758320182561874,riociguat,HELA
15974765,DECR1,5.1558306769735634e-15,0.1707194000482559,riociguat,HELA
15974766,TM9SF2,1.2039881761101172e-14,0.1919129192829132,riociguat,HELA
15974767,ZFYVE16,1.4007953133549388e-14,0.2229066044092178,riociguat,HELA
15974768,GSR,3.629133563043207e-14,0.2392546087503433,riociguat,HELA
15974769,APC,4.813623217915334e-14,0.2524170577526092,riociguat,HELA
15974770,PTPN6,4.908069953404615e-14,0.3405134379863739,riociguat,HELA
15974771,RFX7,5.5544692731221644e-14,0.3188503682613373,riociguat,HELA
15974772,PPP2CB,5.929849009755192e-14,0.2434620410203933,riociguat,HELA
15974773,FZD7,6.469385878739251e-14,0.3721818625926971,riociguat,HELA
15974774,APPBP2,9.46652554301341e-14,0.2181294411420822,riociguat,HELA
15974775,GPD2,1.0470278321062253e-13,0.3070490658283233,riociguat,HELA
15974776,VPS13B,1.1858830045804312e-13,0.2517753541469574,riociguat,HELA
15974777,REEP5,1.744976187765469e-13,0.2089874297380447,riociguat,HELA
15974778,CFAP44,2.5369443047648544e-13,0.3746424317359924,riociguat,HELA
15974779,KLHL12,2.787955082015357e-13,0.3245967626571655,riociguat,HELA
15974780,KRT37,2.950106832068315e-13,0.395045518875122,riociguat,HELA
15974781,ADH7,3.1510151652628255e-13,0.311200350522995,riociguat,HELA
15976762,ELOVL6,1.486342842060095e-11,-0.1510411947965622,diazoxide,HELA
15976763,GSTZ1,2.454830894767868e-11,-0.2306618988513946,diazoxide,HELA
15976764,NAA15,4.272529617113586e-11,-0.2917063534259796,diazoxide,HELA
15976765,PARK7,7.404490706246995e-11,0.3293671607971191,diazoxide,HELA
15976766,STS,9.462915409558419e-11,0.2345732897520065,diazoxide,HELA
15976767,SLC25A4,2.132393009054266e-10,0.0960415005683898,diazoxide,HELA
15976768,TCERG1,2.524163037164159e-10,-0.2090937048196792,diazoxide,HELA
15976769,NUP88,3.392891451438083e-10,-0.1194059178233146,diazoxide,HELA
15976770,TERF1,3.656120832181196e-10,0.2698051631450653,diazoxide,HELA
15976771,SCD,4.414130212363207e-10,-0.1676968336105346,diazoxide,HELA
15976772,UGP2,4.817014516398217e-10,0.2151248902082443,diazoxide,HELA
15976773,SARAF,5.46561991622611e-10,0.2533279657363891,diazoxide,HELA
15976774,CLEC4E,5.91027071092878e-10,0.4106948375701904,diazoxide,HELA
15976775,ESM1,5.961802960492821e-10,0.2382483333349228,diazoxide,HELA
15976776,SMARCA2,6.145641471671021e-10,-0.2115324437618255,diazoxide,HELA
15976777,TNR,6.41789535977811e-10,0.3910188674926758,diazoxide,HELA
15976778,GTF2E2,6.473741168137541e-10,0.1831282377243042,diazoxide,HELA
15976779,SHLD2,6.501841580149547e-10,-0.2251068204641342,diazoxide,HELA
15976780,S100A4,6.967969063045059e-10,-0.0956262275576591,diazoxide,HELA
15976781,OTUD4,7.197537740688231e-10,-0.3596534430980682,diazoxide,HELA
15978762,HMOX1,6.153320472986282e-24,0.1609572470188141,mephentermine,HELA
15978763,ZNF446,5.291561508964643e-23,-0.3685811161994934,mephentermine,HELA
15978764,MYO10,5.651616742096936e-23,0.1261818259954452,mephentermine,HELA
15978765,CTSL,1.2533520224263272e-22,0.0951035916805267,mephentermine,HELA
15978766,MRNIP,2.2338997001196645e-22,-0.3189015984535217,mephentermine,HELA
15978767,PLA2G6,2.9931876619471826e-22,-0.418981522321701,mephentermine,HELA
15978768,SLC35B1,5.4225902353779865e-22,0.0991641357541084,mephentermine,HELA
15978769,DRD2,6.40750724672786e-21,-0.3538453578948974,mephentermine,HELA
15978770,UBQLN2,6.731520580455145e-21,-0.1835248470306396,mephentermine,HELA
15978771,KHDC4,7.071729285740962e-21,-0.1426378041505813,mephentermine,HELA
15978772,RHPN1-AS1,1.0884249808734552e-20,-0.3849483728408813,mephentermine,HELA
15978773,AQP2,1.443832963523389e-20,-0.3759238123893738,mephentermine,HELA
15978774,RPS17,2.1858352029708424e-20,-0.2665575444698334,mephentermine,HELA
15978775,NUP205,2.4823558748393967e-20,0.1394204944372177,mephentermine,HELA
15978776,PARP16,2.5913878268952123e-20,-0.2386415600776672,mephentermine,HELA
15978777,DELE1,3.290484561800132e-20,-0.1813279688358307,mephentermine,HELA
15978778,RSRP1,3.8618337824980315e-20,-0.2341016232967376,mephentermine,HELA
15978779,JAK3,3.905170712656068e-20,-0.3420806229114532,mephentermine,HELA
15978780,C1QB,4.5142699212821363e-20,0.1965163648128509,mephentermine,HELA
15978781,TRIM52,5.217115662776921e-20,-0.4666219055652618,mephentermine,HELA
