names,logfoldchanges
GMIP,-0.760287464
HOXC6,-0.779182732
PEX16,-0.81867969
PRELP,-0.379091114
SMG5,-0.666097701
CTSA,-0.638224125
ALDH18A1,-0.441020906
CST1,-0.411673039
SCAMP1,-0.569613993
CPD,-1.192818761
COL2A1,-1.033766627
BIRC7,-0.830512702
GSDME,0.342888832
CLDN16,0.467627198
KCNN4,-0.716194332
FBN1,-0.956140995
FAP,-0.638729334
DSP,-0.503910899
CAMP,0.513881981
SYNE1,0.412536889
SUB1,0.369621694
PSEN1,-0.496262252
F13A1,-1.794788122
SLC25A3,-0.576394498
CCT3,-0.53539592
ITGA10,-0.88397944
COL1A2,-5.746993542
GCNT3,-0.519003391
SLC13A4,-1.361961722
SMPD3,-0.940686584
CTSA,-0.557597756
CCT3,-0.529975116
COL6A3,-1.023172379
ARL14,-0.459336162
A4GALT,-1.007576704
CCND1,-0.968275428
CAPN6,-0.354134828
B3GNT3,-0.701108992
COL2A1,-0.929236412
RASGRF1,-0.981020868
CST1,-0.330967814
SCAMP1,-0.477449983
HEXA,-0.387507349
PRND,-0.82815522
IBSP,-0.730395973
COL2A1,-1.160276055
GCNT3,-0.5306319
CST1,-0.393228948
CCND1,-1.097582698
SELENBP1,0.338362396
AGPAT3,-1.120422721
DFFA,-0.468478531
TNP1,-1.031044602
COL6A3,-1.028077722
TFF2,-0.721789122
SERPINA3,-1.507054687
MEF2C,0.66523248
GABRD,-0.846153915
DHFR,0.657394171
SMPD3,-0.879674196
COL1A2,-2.791208744
BBOX1,0.367890716
RASGRF1,-1.037744403
JAM3,-0.403064519
MS4A5,-1.133884907
POLG2,-0.851683736
CRLF1,-0.7389943
MPC2,-0.580173254
ENO1,-0.769074917
RPL11,-0.843213081
COL2A1,-0.998803794
RPL13,-0.654668987
NR0B2,-0.634658575
AKR7A3,-0.468248934
CST1,-0.350619793
BANP,-0.607166708
CCND1,-1.043328762
CDH11,-0.456379354
CUL2,0.354052365
CAPN6,-0.380332202
VPREB1,0.353832155
RET,0.37080577
GLI2,-1.100506067
FOXA2,-0.731633842
ITGA10,-0.694361448
BIRC7,-0.899578452
MAGI2,0.897108734
CRLF1,-0.704977751
PTK2B,0.717941642
WT1,0.359340668
DNAJA3,0.239779994
SELENBP1,0.312446803
PGAP3,0.408034563
MEF2C,0.645979345
PTN,0.352584988
CHIC2,-0.436929047
KCTD13,0.421892703
STAP2,-0.48653993
JHY,0.708489358
ZNF43,0.392560154
PPP1R16B,0.417141795
TESC,-0.406863749
GMDS,-0.367791235
PHLPP2,0.445695162
COQ8A,-0.562045753
CDCA4,-0.562628448
PTK2B,0.712974191
MAGI2,0.84907198
OPTN,0.591054261
RNF128,0.26588285
PLEK,0.541012347
JHY,0.744753122
COL1A1,-0.61300683
ZNF43,0.410406947
ESD,-0.479993522
MEF2C,0.6458866
COL2A1,-1.039142013
HOXC6,-0.957098722
PPP1R16B,0.436671793
BAD,-0.459011346
AHR,0.305147201
COMP,-3.951117992
CHIC2,-0.42495349
RPS3,-0.866320908
ARL4C,0.571858406
SPRR1A,-0.705454409
LCN1,-1.397554755
ULK1,-0.83768332
SPRR3,-1.178404927
EHBP1L1,-1.01402247
GJB3,-0.974455178
OXT,-1.192698359
PERP,-0.491924286
MGAT1,-1.057028294
TYMP,-0.664959311
