names,logfoldchanges,condition
RABGGTB,-0.506873906,ISG20
TAF4B,-0.774163902,ISG20
SMURF2,-0.584282696,ISG20
TMEM187,0.461747617,ISG20
PYGO1,-0.556939781,ISG20
RPL19,-0.702876985,ISG20
PEG10,-0.112825967,ISG20
RFX3,-0.757489204,ISG20
RPIA,-0.149396971,ISG20
PKN2,-0.242265567,ISG20
PPP2R5E,-0.197245806,ISG20
EIF3D,-0.249492422,ISG20
SEMG2,-0.546434641,ISG20
TAF2,-0.346662432,ISG20
PAF1,0.317102194,RELA
TMEM258,-0.277980149,RELA
RPS11,-0.495252997,RELA
UFC1,-0.227201596,RELA
NOP53,-0.252523333,RELA
EIF2B3,-0.218890339,RELA
CYP1B1,-0.250854224,RELA
MMP14,-0.287191033,RELA
PARP2,-0.12016388,RELA
LETMD1,-0.441769838,RELA
KLHDC2,-0.164374515,RELA
KDM1A,-0.314409554,RELA
FEM1B,-0.265905917,RELA
GTF2H4,-0.280283242,RELA
DNMT1,-0.136379346,RELA
VPS52,-0.26480329,RELA
PDE2A,0.218112037,RELA
APEX1,-0.132868424,RELA
TMEM51,-0.329397947,RELA
NECAP2,-0.233306304,RELA
EIF3M,-0.240541965,WT1
TCL6,-0.311339706,WT1
RPLP2,-0.311019689,WT1
CHAF1B,0.160152674,WT1
VIL1,-0.329488724,WT1
TFF2,-0.43258357,WT1
EIF3F,-0.200334787,WT1
PSMC1,-0.312873662,WT1
RPL3,-0.446214288,WT1
HSP90AB1,-0.406654954,WT1
RPS6,-0.09342248,WT1
CHIA,0.292047858,WT1
RPL29,-0.462468833,WT1
PPP4R4,-0.382644266,WT1
RGS5,-0.23540163,WT1
RPL24,-0.427010208,WT1
S100A4,0.161819905,WT1
MAML1,0.210659012,WT1
USH1C,-0.28622973,WT1
UBE3A,0.17768833,WT1
NUAK1,-0.357502013,TNK2
IGF2R,-0.275957763,TNK2
APOE,0.277036935,TNK2
IPO9,-0.161410347,TNK2
EWSR1,-0.35763827,TNK2
SIRT7,-0.286580414,TNK2
RRP8,0.251174331,TNK2
RBKS,0.433853626,TNK2
PSMC5,-0.272173971,TNK2
TGOLN2,-0.282668442,TNK2
TFRC,-0.259649962,TNK2
TXLNA,-0.147535458,TNK2
SQOR,0.246446073,TNK2
KDELR1,-0.271571666,TNK2
TMEM242,0.28704223,TNK2
RNF220,-0.306663632,TNK2
SNRNP200,-0.281835705,TNK2
RPS15,-0.543391705,TNK2
ANKRD27,-0.280789673,TNK2
TULP3,-0.188161343,TNK2
RBMXL2,-0.833727777,GJA1
NR4A2,0.282474488,GJA1
GPS1,-0.409925848,GJA1
CDKN1B,0.213629544,GJA1
SH2B3,0.359719872,GJA1
MIEF1,0.303592712,GJA1
PPP5C,-0.409149408,GJA1
TOMM34,0.363859624,GJA1
SPAG6,-0.532499671,GJA1
PARP1,0.236837193,GJA1
ASPSCR1,-0.366748661,GJA1
CLPTM1,-0.605949938,GJA1
IKBKB,0.410517037,GJA1
SPATA5L1,0.383933038,GJA1
BRD7,0.275722265,GJA1
SLC19A3,0.422336221,GJA1
ANKS1A,0.418937773,GJA1
ERLIN1,0.359407485,GJA1
DDX4,-0.693271995,GJA1
DCLRE1B,0.303224683,GJA1
IER3,0.622611523,HSD11B2
BLVRA,-0.146456942,HSD11B2
BTN2A1,0.293711334,HSD11B2
CXCL2,0.316171855,HSD11B2
CSRP3,-0.759446144,HSD11B2
MYOT,-0.488921314,HSD11B2
NAGLU,-1.146424532,HSD11B2
TNNC2,-0.523425281,HSD11B2
TTN,-0.24209787,HSD11B2
RPRM,-0.442404509,HSD11B2
FYN,0.440630436,HSD11B2
CYFIP1,0.304956645,HSD11B2
MYL1,-0.505237997,HSD11B2
KLHL41,-0.334099978,HSD11B2
FZR1,-0.54183197,HSD11B2
OGDH,-0.634847045,HSD11B2
C1orf116,-0.454378664,HSD11B2
TPM3,-0.67811805,HSD11B2
MPST,-0.420146853,HSD11B2
MYLPF,-0.729840755,HSD11B2
MAGI1,0.315045416,KCNA4
KCNIP2,0.81755805,KCNA4
NOP14,0.415760934,KCNA4
SEMA6A,0.239419416,KCNA4
IDS,0.485812157,KCNA4
RPA4,0.544853449,KCNA4
RFX3,0.667323649,KCNA4
OTOF,0.637936592,KCNA4
CEP162,0.454774469,KCNA4
APOH,0.346895337,KCNA4
HGD,0.440532357,KCNA4
HEY2,0.399803817,KCNA4
PACS2,-0.627918839,KCNA4
TAF7L,0.434984386,KCNA4
SHOX,0.516261041,KCNA4
CLEC1B,0.4932293,KCNA4
PLPPR1,0.333357632,KCNA4
MAFK,0.502213836,KCNA4
FAM13B,0.335867673,KCNA4
FXR2,-0.378230244,KCNA4
FYN,0.490031213,GCG
FZR1,-0.516929388,GCG
SOX9,0.275615782,GCG
SH3YL1,-0.312382221,GCG
ST7,0.386818141,GCG
ZBTB43,0.474136651,GCG
PHB,0.256622761,GCG
FAF1,0.520341039,GCG
PFDN2,0.415052593,GCG
P4HA2,0.57723695,GCG
LSR,-0.842814445,GCG
GADD45B,0.267430395,GCG
SLC30A3,-0.857894838,GCG
RNF4,0.290583074,GCG
SLC1A1,-0.609642446,GCG
CLP1,0.347239822,GCG
DNTT,-0.359386474,GCG
NR4A2,0.249084502,GCG
BRAF,0.830762148,GCG
ACADS,-1.140634179,GCG
BRD2,0.396071017,GOT2
GAPDH,0.575661421,GOT2
PGAM1,0.177574143,GOT2
MYCBP,0.371952266,GOT2
CYP11B1,-1.086419463,GOT2
AIMP2,0.498535097,GOT2
JPT2,0.294019848,GOT2
CDK13,0.511072814,GOT2
ZC4H2,-0.539812505,GOT2
EPS8L1,-0.731567562,GOT2
SNAPC5,0.318487495,GOT2
TRIP10,-0.718058348,GOT2
MPC2,0.460389137,GOT2
ACTR3B,0.405504614,GOT2
RPS15A,0.783644021,GOT2
CHN1,0.209695563,GOT2
TMEM70,0.575112164,GOT2
IL6R,0.21848543,GOT2
AKR7A2,0.229037061,GOT2
ATF1,0.352931529,GOT2
SOX30,0.677216649,NOX1
TAF7L,0.503483832,NOX1
SEMA6A,0.262364686,NOX1
NABP1,0.731598318,NOX1
RFX3,0.765243351,NOX1
PHEX,0.35402447,NOX1
AURKC,0.5013538,NOX1
TRPC3,0.438477576,NOX1
VPREB1,-0.489757001,NOX1
PPEF2,0.495242059,NOX1
GNRH1,0.623133719,NOX1
SLC2A8,0.310175568,NOX1
COX7A2,0.753491163,NOX1
ALPL,0.454427272,NOX1
HEY2,0.402090847,NOX1
KCNV2,0.430441588,NOX1
DIRAS2,0.4513309,NOX1
DUSP2,0.293212712,NOX1
IGLL1,-0.614097714,NOX1
OSBPL2,0.68368721,NOX1
MAGI1,0.339478254,PDCD6
CEP152,0.621974409,PDCD6
DCUN1D2,0.579914093,PDCD6
METTL3,0.523123801,PDCD6
TOB1,0.337017059,PDCD6
ANKRD26,0.560001373,PDCD6
CLP1,0.388734937,PDCD6
GBP2,0.349064231,PDCD6
MAN2A2,0.268495619,PDCD6
BCAR3,0.51857841,PDCD6
LGALS3,0.264844447,PDCD6
DUSP12,0.357305944,PDCD6
KMT5A,0.340492934,PDCD6
ABHD17A,-0.345366657,PDCD6
REV1,0.740757406,PDCD6
WDR18,-0.609821141,PDCD6
CDK2,0.244083732,PDCD6
NAB2,0.404279709,PDCD6
USP9Y,-0.664797723,PDCD6
MDN1,0.362086266,PDCD6
TH,-0.796006441,ATP6V1C1
LARP4B,-0.749994636,ATP6V1C1
PJA1,0.571565866,ATP6V1C1
CSNK2B,0.364428252,ATP6V1C1
HGD,0.457008839,ATP6V1C1
POMP,0.738850176,ATP6V1C1
MYCBP,0.35195896,ATP6V1C1
PYCR1,-0.457944214,ATP6V1C1
ACP5,0.499333441,ATP6V1C1
ATP6AP2,0.545881569,ATP6V1C1
RPS12,1.031128764,ATP6V1C1
MED18,0.561856568,ATP6V1C1
BTF3,0.614606559,ATP6V1C1
BIRC2,0.565464556,ATP6V1C1
RHOA,0.523092985,ATP6V1C1
PGAM1,0.159968972,ATP6V1C1
CSDC2,-0.732214987,ATP6V1C1
PTPN1,0.364123762,ATP6V1C1
QKI,0.359246492,ATP6V1C1
NET1,0.37874344,ATP6V1C1
HSPD1,-0.313180149,ARFGEF1
RHEB,-0.152666107,ARFGEF1
MCM2,-0.300191194,ARFGEF1
EBNA1BP2,-0.198788732,ARFGEF1
NCAPG2,-0.190885484,ARFGEF1
SFXN1,-0.311583698,ARFGEF1
RBM28,-0.437319189,ARFGEF1
NME1,-0.197486073,ARFGEF1
ZWILCH,-0.268338412,ARFGEF1
TIPIN,-0.303308666,ARFGEF1
MTHFD2,-0.12859264,ARFGEF1
RCC1,-0.264138669,ARFGEF1
TUBGCP4,-0.402832329,ARFGEF1
BOP1,-0.220758677,ARFGEF1
KAT6A,-0.261393934,ARFGEF1
CENPN,-0.322703034,ARFGEF1
PWP1,-0.218615681,ARFGEF1
TST,0.359439373,ARFGEF1
CRK,-0.273491621,ARFGEF1
NOC3L,-0.205252051,ARFGEF1
TCTN2,-0.576763213,RHOA
OPHN1,-0.361440748,RHOA
SCD5,-0.402575105,RHOA
SSRP1,-0.273519725,RHOA
TMEM131L,0.12554419,RHOA
GTPBP3,-0.318662882,RHOA
HTRA1,0.407355219,RHOA
SLC12A1,0.253714114,RHOA
MINPP1,0.282792509,RHOA
GPX4,-0.369097352,RHOA
DAZAP1,-0.361565232,RHOA
SNRPF,-0.110164233,RHOA
ATXN2,-0.336027682,RHOA
TIMP4,-0.377839297,RHOA
NQO1,-0.226983279,RHOA
MS4A2,0.560668409,RHOA
JPT1,-0.219896436,RHOA
POLD2,-0.242122576,RHOA
CSF2RB,0.522326529,RHOA
DSC1,0.187306181,RHOA
MAVS,0.306020319,GRIN1
ARHGAP32,-0.262291729,GRIN1
GCLM,-0.286713094,GRIN1
NFRKB,-0.430846661,GRIN1
KCTD13,0.358751029,GRIN1
TSPAN5,-0.250879645,GRIN1
AGPAT2,-0.769760132,GRIN1
SETD3,-0.538117468,GRIN1
SNX4,-0.28853336,GRIN1
CMTM6,-0.30040738,GRIN1
DDX5,-0.520360112,GRIN1
KDSR,-0.239162251,GRIN1
CMPK1,-0.244000942,GRIN1
ALDH9A1,-0.308035374,GRIN1
SLC9A3R1,-0.333673745,GRIN1
KAT6A,-0.260024965,GRIN1
BCL2A1,0.302318513,GRIN1
SNRPD1,-0.327501595,GRIN1
CTNNB1,-0.395058095,GRIN1
SMAD2,-0.375290573,GRIN1
SORBS3,0.3929241,ELL2
MAT2B,-0.647177756,ELL2
USP22,0.204527453,ELL2
IRAK1,0.288935751,ELL2
GLRX,-0.310714304,ELL2
ELAC2,0.203237921,ELL2
FLII,0.434925109,ELL2
EPB41,-0.540325582,ELL2
LMNB2,0.348062664,ELL2
MAGEH1,-0.399722546,ELL2
BET1,-0.365956992,ELL2
NF2,0.411514223,ELL2
ITGAE,-0.172944427,ELL2
TTC33,-0.561674416,ELL2
SSX1,-0.616770864,ELL2
ATP6AP1,0.296604067,ELL2
ACTN4,0.343401045,ELL2
ZNF277,-0.371933311,ELL2
PLOD3,0.232707292,ELL2
SLC12A6,-1.257049799,ELL2
S100A4,0.221862152,ABCB1
TST,0.407537758,ABCB1
HSPD1,-0.292921156,ABCB1
HSPH1,-0.557704806,ABCB1
PPP3R1,-0.511573732,ABCB1
TCEAL4,0.151241928,ABCB1
CLIP1,-0.436380953,ABCB1
CSNK1A1,-0.44068718,ABCB1
YTHDC1,-0.599274933,ABCB1
TXNRD1,-0.177512169,ABCB1
KPNB1,-0.534572244,ABCB1
ATAD2,-0.349838853,ABCB1
TBC1D1,-0.647812068,ABCB1
HSP90AA1,-0.332090527,ABCB1
U2SURP,-0.377414495,ABCB1
CPT2,0.383531183,ABCB1
GSPT1,-0.349698484,ABCB1
NDC1,-0.35076043,ABCB1
GJB1,0.359968513,ABCB1
NR2C2,-0.826629817,ABCB1
RHEB,-0.148025721,GABRA3
LRCH3,0.272662789,GABRA3
SIPA1L3,-0.261181206,GABRA3
TWF1,-0.304562122,GABRA3
COL4A2,-0.341198355,GABRA3
KMT5A,-0.456068695,GABRA3
TXNRD1,-0.147109747,GABRA3
RIN2,-0.391475111,GABRA3
LAP3,-0.158515513,GABRA3
MAP1LC3C,0.3395845,GABRA3
GNG12,-0.272592098,GABRA3
PRKAG2,-0.41124776,GABRA3
YWHAH,-0.312461376,GABRA3
SLC29A1,-0.4471187,GABRA3
RP2,-0.248057738,GABRA3
SMYD2,-0.231688499,GABRA3
IFITM1,0.182118997,GABRA3
EBNA1BP2,-0.163814649,GABRA3
ATG13,0.295788795,GABRA3
TCAF1,-0.324694633,GABRA3
PMAIP1,0.441799104,TRIO
SLC5A4,-1.769604802,TRIO
AKAP11,0.552993894,TRIO
MSH6,0.290356398,TRIO
WDR11,0.465938032,TRIO
TM9SF3,0.289517164,TRIO
MYH9,0.40067175,TRIO
NUP107,0.479042381,TRIO
DEFA6,-0.495744616,TRIO
GNS,0.323758572,TRIO
PREX2,-1.302538633,TRIO
HTATSF1,0.307889819,TRIO
FMR1,0.464384794,TRIO
MTIF2,0.45503816,TRIO
HSPA4L,0.357234031,TRIO
CLTC,0.203588441,TRIO
ZFC3H1,0.772671044,TRIO
KHDRBS1,0.553314745,TRIO
RANBP2,0.800630033,TRIO
GAD2,-0.998484015,TRIO
ACVR1,-0.546192169,TUFM
PPP2R2B,0.173595741,TUFM
PISD,-0.234138325,TUFM
TNMD,-0.312840164,TUFM
PSMD14,-0.486141026,TUFM
EPS8,-0.443393648,TUFM
FHL2,-0.446235955,TUFM
POLR3E,-0.338664681,TUFM
CFL1,-0.682427287,TUFM
RPS11,-0.492795318,TUFM
SYNJ2BP,-0.199559525,TUFM
RPL41,-0.842649519,TUFM
TMEM11,-0.287087679,TUFM
RPS4X,-0.641141772,TUFM
UCHL3,-0.265023559,TUFM
EHMT1,0.300993323,TUFM
MANF,0.352069438,TUFM
RPL9,-0.59362936,TUFM
CHIC2,-0.316000342,TUFM
RPL37A,-0.803553224,TUFM
LRCH4,0.496278465,LPIN2
BDH1,0.327655375,LPIN2
TST,0.354912698,LPIN2
LRPPRC,-0.576414585,LPIN2
RNASEH2A,0.256506175,LPIN2
HEMK1,0.566072345,LPIN2
MAP4K3,-0.457926035,LPIN2
MPI,0.428875476,LPIN2
SLC27A5,0.386456668,LPIN2
CYB561D2,0.339645773,LPIN2
PUM3,-0.431681931,LPIN2
PXMP2,0.216223955,LPIN2
ROCK1,-0.473386765,LPIN2
MED27,0.234555453,LPIN2
CEBPA,0.205376267,LPIN2
ABCB6,0.307521194,LPIN2
REX1BD,0.306328297,LPIN2
POLD4,0.604755998,LPIN2
DCXR,0.241846696,LPIN2
GPX4,0.388555139,LPIN2
GRK6,0.356250882,YAP1
TTLL3,0.305553108,YAP1
ITPR2,-0.278734356,YAP1
RPS6,-0.112780675,YAP1
RPS16,-0.327782482,YAP1
POLR3E,-0.331733584,YAP1
RPL3,-0.548300624,YAP1
PTTG1IP,-0.372407228,YAP1
AGAP2,0.417297632,YAP1
CDH15,0.448916405,YAP1
FOXO3,0.268617123,YAP1
MME,-0.420889616,YAP1
GRIK5,0.36107707,YAP1
PTPN3,-0.476738483,YAP1
BCL2L2,-0.265641183,YAP1
RPS2,-0.697003722,YAP1
RPL13A,-0.534984887,YAP1
GEMIN4,0.301012993,YAP1
TXNIP,1.209522247,YAP1
CSNK2A1,-0.494431585,YAP1
TRIM58,0.286509573,TWIST1
MAFF,-0.381256551,TWIST1
EPS8,-0.473553807,TWIST1
RPS24,-0.844840884,TWIST1
S100A4,0.19605501,TWIST1
CD2AP,-0.403956413,TWIST1
PDK4,-0.396412849,TWIST1
PLOD2,-0.211467832,TWIST1
CD47,0.318505228,TWIST1
SOWAHC,-0.370527685,TWIST1
NOL8,-0.205831006,TWIST1
SIRT7,-0.279177099,TWIST1
EIF3D,-0.2685498,TWIST1
RPL37A,-0.833595574,TWIST1
RPS11,-0.559603155,TWIST1
NR0B2,-0.439680278,TWIST1
TUBA1C,-0.372727931,TWIST1
SERPINE1,-0.159662575,TWIST1
TMEM51,-0.370964259,TWIST1
EIF3L,-0.52964896,TWIST1
RPL19,-0.683144569,IL17RB
PCLO,-0.404599309,IL17RB
MICU1,-0.249492198,IL17RB
GPRC5B,-0.235177785,IL17RB
MYC,-0.152382806,IL17RB
CYP3A7,-0.582297027,IL17RB
CHCHD3,-0.355231941,IL17RB
MAB21L2,0.186749667,IL17RB
TAF2,-0.319096059,IL17RB
ATP4B,-0.593258083,IL17RB
ARHGEF7,-0.282618672,IL17RB
RPL22,-0.568958223,IL17RB
CBLIF,-0.528869331,IL17RB
TMEM209,-0.394836485,IL17RB
PLG,-0.264089912,IL17RB
KCNIP2,-0.734465599,IL17RB
CD99,0.174644411,IL17RB
EIF3L,-0.509682477,IL17RB
RPL12,-0.317540437,IL17RB
EIF3H,-0.378036052,IL17RB
LETMD1,-0.482539684,UBE2L3
SAMM50,-0.246161357,UBE2L3
PARP2,-0.136252686,UBE2L3
CD44,-0.092758283,UBE2L3
MRPS35,-0.226682574,UBE2L3
NGDN,-0.287969679,UBE2L3
RNF220,-0.411792487,UBE2L3
PISD,-0.205975756,UBE2L3
NUP85,-0.05899537,UBE2L3
APEX1,-0.172899395,UBE2L3
SP4,0.362744778,UBE2L3
TIMM9,-0.166900739,UBE2L3
METTL17,-0.208752394,UBE2L3
NASP,-0.191408858,UBE2L3
BTNL8,0.259752274,UBE2L3
NDUFA10,-0.259449452,UBE2L3
TRMT12,-0.273454875,UBE2L3
PCBD1,-0.101098195,UBE2L3
EEF2,-0.34097594,UBE2L3
PPP1R7,-0.263023496,UBE2L3
NDUFB5,-0.330934227,NCR2
TFE3,0.409375399,NCR2
HCFC1,0.331101924,NCR2
FAM193A,0.368126959,NCR2
KLF4,-0.204567477,NCR2
ANXA4,-0.484658986,NCR2
DMTN,0.300647259,NCR2
SCRIB,0.194561914,NCR2
FBXW4,0.361878037,NCR2
TNS1,0.244102359,NCR2
MED16,0.370426655,NCR2
POP4,-0.093972765,NCR2
ADAMTS3,0.22720468,NCR2
RNF123,0.310779005,NCR2
ZNF281,-0.462944716,NCR2
EVI2A,-0.506193042,NCR2
HMG20B,0.1983978,NCR2
HIRIP3,0.236108735,NCR2
MMP1,0.693309963,NCR2
CD1E,-0.430708677,NCR2
CCNB2,-0.158031285,KAT5
RPL23A,-0.92732203,KAT5
RPLP1,-0.673485696,KAT5
NUDT3,-0.281277627,KAT5
RPL37A,-0.946401119,KAT5
PSRC1,-0.243188128,KAT5
KRT75,0.361173093,KAT5
CDC25A,-0.329942763,KAT5
RPS15,-0.632339537,KAT5
RPL41,-0.966148496,KAT5
MRPS35,-0.19484134,KAT5
TMEM51,-0.412772566,KAT5
CYC1,-0.229600251,KAT5
KDM1A,-0.429261476,KAT5
RPS11,-0.546453655,KAT5
FST,0.244152337,KAT5
RPS15A,-0.65684247,KAT5
RPIA,-0.139405608,KAT5
SLC25A12,-0.332304776,KAT5
COL10A1,0.712283432,KAT5
CAPZA1,-0.534077883,LZTS3
ATIC,-0.285463125,LZTS3
RABGGTB,-0.513298035,LZTS3
COX17,0.236008972,LZTS3
NDUFC1,0.194050878,LZTS3
BECN1,-0.17176941,LZTS3
SMURF2,-0.531946957,LZTS3
MATN1,-0.60147649,LZTS3
NOL9,-0.212520003,LZTS3
TANC2,-0.598342001,LZTS3
ITCH,-0.609612405,LZTS3
URB1,-0.331634521,LZTS3
NABP1,-0.647711456,LZTS3
MCL1,-0.359139293,LZTS3
PKP4,-0.355157912,LZTS3
RTCA,-0.286137074,LZTS3
SRSF11,-0.485230953,LZTS3
TRIM33,-0.450491995,LZTS3
SAMD4A,-0.117690422,LZTS3
DYRK2,-0.390105247,LZTS3
MRPS16,0.155730784,PRDM2
CNN2,0.305063725,PRDM2
NDUFC1,0.200580508,PRDM2
GPRASP1,-0.384457439,PRDM2
ZNF235,-0.30431217,PRDM2
FOXN3,-0.269238323,PRDM2
METTL3,-0.424883097,PRDM2
TCF7L2,-0.311614424,PRDM2
TWIST1,0.131193101,PRDM2
ZNF804A,-0.402087837,PRDM2
ZMYND8,0.236598745,PRDM2
ADCY2,-0.273122698,PRDM2
MIEF1,-0.271413088,PRDM2
EIF4EBP1,0.305401146,PRDM2
CKB,-0.174657464,PRDM2
FEM1B,-0.28823173,PRDM2
ICAM3,0.330709755,PRDM2
BTN2A1,-0.201661289,PRDM2
POLR3K,0.139590204,PRDM2
ADCY1,-0.204937249,PRDM2
FHL2,-0.637539566,SAMSN1
IER3,-0.589984775,SAMSN1
PLK3,-0.769668102,SAMSN1
DDIT4,0.335008442,SAMSN1
PRSS23,-0.469112158,SAMSN1
ADRB2,-0.419562608,SAMSN1
FAM124B,-0.406681538,SAMSN1
CCDC86,-0.12739554,SAMSN1
CHML,-0.351934969,SAMSN1
EEF1A1,-0.729157507,SAMSN1
CRLF1,0.55943048,SAMSN1
SLC37A4,0.254260689,SAMSN1
RPS6,-0.113472559,SAMSN1
USP36,-0.589113176,SAMSN1
RPL32,-0.734357595,SAMSN1
PSMC1,-0.342517763,SAMSN1
ABCB6,0.271229029,SAMSN1
LSG1,-0.197723165,SAMSN1
POP4,-0.107037619,SAMSN1
TAF4B,-0.758068025,SAMSN1
MED31,0.503562033,TAF5L
VPS53,0.570633173,TAF5L
MEGF6,0.44039765,TAF5L
UPK2,0.555564106,TAF5L
IFT22,0.318757415,TAF5L
GLP2R,0.530518532,TAF5L
MRPS18C,0.449346781,TAF5L
GEMIN8,0.601015925,TAF5L
HOXC13,0.483859628,TAF5L
GPR39,0.438378662,TAF5L
FAM50B,0.284199089,TAF5L
KLHL11,0.396418869,TAF5L
MTHFSD,0.502707779,TAF5L
DDO,0.269088835,TAF5L
RAB8A,0.192830503,TAF5L
HIF1A,-0.15231207,TAF5L
DOCK5,0.501320481,TAF5L
GREM2,0.391533852,TAF5L
GMFG,0.327815115,TAF5L
CD69,0.20313178,TAF5L
NDST2,0.442759335,STXBP2
ADGRG3,0.384780914,STXBP2
YPEL5,0.340467036,STXBP2
NLRX1,0.480268031,STXBP2
EEF2KMT,0.327886313,STXBP2
CDON,0.411307216,STXBP2
FOXRED2,0.418678373,STXBP2
DSTYK,0.44474262,STXBP2
RND2,0.365878493,STXBP2
IFT22,0.2748698,STXBP2
IDUA,0.482694834,STXBP2
ABCB6,0.290252239,STXBP2
GRK6,0.384680301,STXBP2
FGF23,0.573291421,STXBP2
TP53AIP1,0.452246428,STXBP2
KLHL11,0.415050656,STXBP2
ERMAP,0.280306458,STXBP2
LMBR1L,0.447707087,STXBP2
TMEM187,0.478508115,STXBP2
CELSR2,0.229122117,STXBP2
HMG20B,0.211167917,NPHS2
NDUFS7,0.295547843,NPHS2
PIMREG,0.162857071,NPHS2
CTBP1,0.193670958,NPHS2
SREBF1,0.250790596,NPHS2
CTC1,0.333522558,NPHS2
ADAMTS3,0.236230299,NPHS2
IRS1,-0.296441942,NPHS2
IBSP,-0.574639797,NPHS2
NES,0.162038624,NPHS2
F5,-0.469245076,NPHS2
MEOX2,0.215991333,NPHS2
PDE2A,0.244273901,NPHS2
ACADVL,0.496492594,NPHS2
TPM1,-0.337129742,NPHS2
DDC,-0.355313033,NPHS2
ABCB6,0.26469931,NPHS2
ITCH,-0.510909498,NPHS2
SLC25A11,0.361228615,NPHS2
NCKIPSD,0.381410182,NPHS2
SLC25A11,0.443120539,OAS3
TRIM2,0.207691416,OAS3
PRSS23,-0.457151562,OAS3
CTNNBL1,-0.341471493,OAS3
CDK11A,0.211897761,OAS3
RNPEP,0.208745569,OAS3
ABCB6,0.290387541,OAS3
FCGRT,0.239204958,OAS3
RNF187,0.196701929,OAS3
CXCL2,-0.225174457,OAS3
ITCH,-0.578795731,OAS3
SSBP2,0.210223243,OAS3
SREBF1,0.265409946,OAS3
HDAC3,0.214741334,OAS3
ARAF,0.300222039,OAS3
ING4,0.357797921,OAS3
WWC1,-0.286552399,OAS3
LRRC41,0.32749033,OAS3
PDE2A,0.223807409,OAS3
MAGEB2,-0.320023,OAS3
IPO5,-0.259483606,LRP12
TRIM24,-0.338102162,LRP12
QSER1,-0.816644669,LRP12
CCND3,0.216767773,LRP12
SMARCA1,-0.307832271,LRP12
TGFBR1,-0.768438876,LRP12
GUF1,-0.366359919,LRP12
CERS4,0.431146413,LRP12
CDC14A,-0.582059979,LRP12
MYCN,-0.617328286,LRP12
TPP2,-0.634101033,LRP12
ERP29,0.196984023,LRP12
SERBP1,-0.399684012,LRP12
METTL16,-0.342061311,LRP12
RPL17,-0.538128316,LRP12
CHML,-0.315499187,LRP12
GPHN,-0.412443548,LRP12
NEIL1,0.35594058,LRP12
SUCLG1,-0.293919474,LRP12
MDH1,-0.204739556,LRP12
MRFAP1L1,0.465310901,KLK3
GTF2E1,0.445960611,KLK3
RAD23A,-0.326718599,KLK3
PRKAR1A,0.44908905,KLK3
KIAA0232,0.554944277,KLK3
DDX51,-0.863583863,KLK3
HKDC1,-0.431638867,KLK3
IMMT,0.48633182,KLK3
SLC35E1,-0.444737196,KLK3
LSR,-0.859433234,KLK3
FAT1,0.260196596,KLK3
MYO1E,-0.648379385,KLK3
CHD8,-0.360061526,KLK3
MFAP1,0.427034914,KLK3
COPE,-0.299135119,KLK3
TNPO2,-0.516287684,KLK3
ARL4C,0.243209258,KLK3
KLHDC10,0.331654072,KLK3
PLAT,0.153190985,KLK3
DNASE2,-0.811264277,KLK3
RPS24,1.044575453,PVR
RPL27A,0.932308972,PVR
RPS10,0.859227955,PVR
RPS11,0.679630816,PVR
EEF1A1,0.954438627,PVR
RPS14,0.832693934,PVR
RPL19,0.867298007,PVR
RPL41,1.069283724,PVR
RPS18,1.063358426,PVR
RPL27,0.826709986,PVR
RPS27,0.909966826,PVR
RPS4X,0.839073241,PVR
RPS3,0.789452076,PVR
PPP1R8,0.465017706,PVR
RPL23A,1.036687255,PVR
RPL37A,1.040615916,PVR
RPLP1,0.832514346,PVR
RPS12,1.050391078,PVR
PPIA,0.861228287,PVR
RPL32,0.934835076,PVR
MALL,-1.488151789,RAI1
JPT2,0.309668124,RAI1
DDX50,0.354709297,RAI1
NCOA4,0.407453388,RAI1
CHN1,0.227960616,RAI1
EHD2,-0.601690471,RAI1
S100A13,0.199775949,RAI1
MRPL24,0.359643877,RAI1
RPS10,0.841908932,RAI1
ZNF451,0.47624597,RAI1
RPS4X,0.849137247,RAI1
PGAM1,0.164755434,RAI1
GOT1,0.303435475,RAI1
FAM120A,0.573991537,RAI1
RPS18,1.076945066,RAI1
FBXO9,0.48894459,RAI1
SV2B,0.356352299,RAI1
AIMP2,0.483223706,RAI1
EVPL,-0.82256633,RAI1
PDCD2,0.387562633,RAI1
CD27,-0.781501889,GJA8
ANKS1A,0.524299622,GJA8
PELP1,-0.483914047,GJA8
KIAA0232,0.579595149,GJA8
PGAP1,0.288925946,GJA8
FOSL1,-0.670544744,GJA8
NIP7,-0.221414655,GJA8
CROCC,0.38364172,GJA8
TNFRSF17,-0.8280074,GJA8
MYBBP1A,-0.785681129,GJA8
CAT,0.536176264,GJA8
CDYL,0.373073727,GJA8
OLFM1,0.709536195,GJA8
PAFAH1B1,0.180637375,GJA8
ARHGAP19,0.370423228,GJA8
GSE1,0.325877011,GJA8
PDE10A,0.393877596,GJA8
MTMR4,0.360758275,GJA8
LPL,0.569196224,GJA8
RAB3B,-0.507960081,GJA8
TMEM70,0.646680295,UCN
JPT2,0.309919268,UCN
MYCBP,0.375831544,UCN
PDCD2,0.440980911,UCN
PKN1,-0.567732871,UCN
SLC25A5,0.466055036,UCN
AIMP2,0.494510651,UCN
NDUFAF4,0.22561796,UCN
RPS10,0.841206193,UCN
GNPDA1,0.252111465,UCN
MALL,-1.301972151,UCN
