,names,pvals,logfoldchanges,condition,cellline
784522,LAMC2,1.0,0.5078590402975679,propofol,A549
784523,SMC1A,1.0,0.4973686071187257,propofol,A549
784524,TNFAIP3,1.0,0.4880293907867744,propofol,A549
784525,NPR3,1.0,0.4417233790574828,propofol,A549
784526,SPRR3,1.0,0.4302534981518984,propofol,A549
784527,TKTL1,1.0,0.4216449907287024,propofol,A549
784528,KLF9,1.0,0.4190242302529514,propofol,A549
784529,HCRTR2,1.0,0.4173142199069261,propofol,A549
784530,IL1RN,1.0,0.3867053960552439,propofol,A549
784531,ADD3,1.0,0.3857948787473142,propofol,A549
784532,MAFB,1.0,0.3852564888596534,propofol,A549
784533,SERPINI1,1.0,0.3823038196135312,propofol,A549
784534,SH2D3C,1.0,0.3810909139215946,propofol,A549
784535,CSTA,1.0,0.3761192814775277,propofol,A549
786516,CPNE3,0.0028633283767202,0.5253143906593323,carprofen,A549
786517,MTRR,0.0028820523585026,0.4135989844799042,carprofen,A549
786518,NDUFS6,0.0029008880462664,0.5405436754226685,carprofen,A549
786519,LMO4,0.0029008880462664,-1.0608642101287842,carprofen,A549
786520,DDX49,0.0029008880462664,0.7036546468734741,carprofen,A549
786521,C1QTNF1,0.002958071267984,0.6290309429168701,carprofen,A549
786522,DBN1,0.0029773597153736,0.8921576142311096,carprofen,A549
786523,GTSE1,0.0029773597153736,0.6433781981468201,carprofen,A549
786524,HOXC13,0.0029967628497871,0.773459792137146,carprofen,A549
786525,POPDC2,0.0030162812753784,0.6478729844093323,carprofen,A549
786526,CLDN5,0.0030359155989697,0.4623594880104065,carprofen,A549
786527,ROBO4,0.0030359155989697,0.7252116203308105,carprofen,A549
786528,MPZL1,0.0030359155989697,0.3356498181819916,carprofen,A549
786529,NDUFV1,0.0030556664300604,0.7349729537963867,carprofen,A549
786530,GSTCD,0.0030556664300604,0.7754381895065308,carprofen,A549
786531,XRCC6,0.0030556664300604,0.5735964179039001,carprofen,A549
786532,FGF3,0.0030556664300604,0.7440234422683716,carprofen,A549
786533,ZFP36,0.0030556664300604,0.453286737203598,carprofen,A549
786534,USP21,0.0030755343808353,0.5399319529533386,carprofen,A549
786535,JMJD6,0.0030755343808353,0.1518645286560058,carprofen,A549
788516,KATNB1,3.9067248789054575e-25,-0.6710085272789001,radezolid,A549
788517,RAB35,4.795331108771724e-25,-0.4002349078655243,radezolid,A549
788518,BRF2,1.850511542442265e-24,-0.6519519090652466,radezolid,A549
788519,PQBP1,3.3885458930349964e-24,-0.430819034576416,radezolid,A549
788520,MED9,7.086068622720968e-24,-0.7207887768745422,radezolid,A549
788521,NT5M,7.865221452311938e-24,-0.5389366745948792,radezolid,A549
788522,NKIRAS2,8.118777267902496e-24,-0.5043160915374756,radezolid,A549
788523,BAK1,9.174903284818837e-24,-1.0240066051483154,radezolid,A549
788524,QPCTL,1.3592895634522894e-23,-0.9663861393928528,radezolid,A549
788525,DNASE1,1.5630874848995858e-23,-0.8715956211090088,radezolid,A549
788526,RPN1,2.239619941215853e-23,-0.2243310213088989,radezolid,A549
788527,DLX2,2.239619941215853e-23,-0.3230245113372803,radezolid,A549
788528,GTF2E2,2.290435552248368e-23,0.255600243806839,radezolid,A549
788529,PDLIM4,2.7960387346254657e-23,-0.2810718715190887,radezolid,A549
788530,SNCG,3.599843779828445e-23,-0.6831528544425964,radezolid,A549
788531,STN1,4.079125436262324e-23,-0.4215368032455444,radezolid,A549
788532,HOXA3,5.876975804048157e-23,-0.941857933998108,radezolid,A549
788533,MXD4,7.019473171606812e-23,-0.6460071206092834,radezolid,A549
788534,TRIM48,8.28912836956304e-23,-0.561590850353241,radezolid,A549
788535,CCDC40,8.381431688426449e-23,-0.5846625566482544,radezolid,A549
790516,MSMO1,1.2783081954635192e-33,0.4303569197654724,PCI-24781,A549
790517,DYNLT3,7.764355209893393e-33,0.4788601994514465,PCI-24781,A549
790518,ZNF282,9.588841770198445e-31,-0.8361406922340393,PCI-24781,A549
790519,EHMT1,1.3457431391541029e-29,-0.8605362772941589,PCI-24781,A549
790520,SARAF,1.4655065014822414e-29,0.4003150165081024,PCI-24781,A549
790521,IL12RB2,3.003887847314648e-29,-0.5915339589118958,PCI-24781,A549
790522,PMF1,4.2143173720538006e-29,-0.7089666724205017,PCI-24781,A549
790523,WDR4,4.334743453225696e-29,-0.6501836180686951,PCI-24781,A549
790524,GNS,6.517571155634337e-29,0.3147302269935608,PCI-24781,A549
790525,NUP188,6.829807709963937e-29,-0.5833550095558167,PCI-24781,A549
790526,PML,9.695959452266607e-29,-0.9368806481361388,PCI-24781,A549
790527,TADA2A,2.822705315221353e-28,-0.5367992520332336,PCI-24781,A549
790528,TCTA,5.5488493788509395e-28,0.3332313001155853,PCI-24781,A549
790529,GCC2,6.3696479520348555e-28,0.446007490158081,PCI-24781,A549
790530,HOXA11,2.9348859166024668e-27,-0.7102319598197937,PCI-24781,A549
790531,IDI1,4.940418938551009e-27,0.1984860002994537,PCI-24781,A549
790532,P4HTM,7.024352269576119e-27,-0.5358952879905701,PCI-24781,A549
790533,OAT,7.34799166685349e-27,0.2717718183994293,PCI-24781,A549
790534,RALA,8.601579664747012e-27,0.3287521004676819,PCI-24781,A549
790535,AFTPH,1.1544000043216551e-26,0.3371981680393219,PCI-24781,A549
792516,IMPA1,6.492439593692096e-10,-0.3231398463249206,flumazenil,A549
792517,KDM6A,1.2192697525172403e-09,-0.3434740602970123,flumazenil,A549
792518,EIF1AY,1.432310875593499e-09,0.2554967999458313,flumazenil,A549
792519,AKT3,1.724044187638425e-09,-0.3330675065517425,flumazenil,A549
792520,GLRX2,2.5411520208293436e-09,-0.2679572701454162,flumazenil,A549
792521,SMC1A,3.3990055404127993e-09,-0.7518925666809082,flumazenil,A549
792522,PATZ1,4.8328091790440845e-09,0.3241461217403412,flumazenil,A549
792523,ZNF175,5.173128486585322e-09,0.3760530948638916,flumazenil,A549
792524,PIK3C3,7.256164038987212e-09,-0.2511542439460754,flumazenil,A549
792525,PLSCR1,7.326319182092476e-09,-0.3152563869953155,flumazenil,A549
792526,KCND2,8.260887119180246e-09,0.2905969619750976,flumazenil,A549
792527,AASDHPPT,8.380539221601664e-09,-0.4417449831962585,flumazenil,A549
792528,ABCC8,1.1080437972612053e-08,0.2841620743274688,flumazenil,A549
792529,ATP5F1C,1.1870596626277327e-08,-0.3333628475666046,flumazenil,A549
792530,PNISR,1.295854660676904e-08,-0.3386129140853882,flumazenil,A549
792531,HNRNPC,1.349032729497005e-08,-0.2478523701429367,flumazenil,A549
792532,HSD17B10,1.3554266439093772e-08,0.1322188526391983,flumazenil,A549
792533,HADHB,1.4143124288059952e-08,-0.3106795847415924,flumazenil,A549
792534,GPATCH1,1.4618233981812354e-08,0.2638640403747558,flumazenil,A549
792535,PRRC2C,1.568910999071297e-08,-0.3956921100616455,flumazenil,A549
794516,UBL5,1.2406269244832793e-12,0.3347846865653991,zardaverine,A549
794517,NDUFA7,1.5622611808451523e-11,0.2804037630558014,zardaverine,A549
794518,MRPL40,3.2549524103989376e-11,0.2330212593078613,zardaverine,A549
794519,HPS5,3.877091229272646e-11,-0.2408540993928909,zardaverine,A549
794520,FBXL12,3.9098457850887015e-11,0.4935791194438934,zardaverine,A549
794521,RASGRF1,1.3083507998180064e-10,-0.4556287229061126,zardaverine,A549
794522,NDE1,3.9301737295803026e-10,0.2829008996486664,zardaverine,A549
794523,NOLC1,4.970713863583167e-10,-0.1781157553195953,zardaverine,A549
794524,FIS1,7.011160751141714e-10,0.2422839105129242,zardaverine,A549
794525,HCFC1R1,7.038815626877295e-10,0.304289698600769,zardaverine,A549
794526,WDTC1,7.827053622259538e-10,0.3531332314014435,zardaverine,A549
794527,ACAT2,8.532405702773554e-10,0.1050574705004692,zardaverine,A549
794528,UQCR11,8.73529609306157e-10,0.1632721275091171,zardaverine,A549
794529,MRPS11,8.73529609306157e-10,0.1662836819887161,zardaverine,A549
794530,ATOX1,1.112740904274741e-09,0.1907267123460769,zardaverine,A549
794531,CST6,1.1546349765390602e-09,-0.4141507446765899,zardaverine,A549
794532,GSTP1,1.40993050264577e-09,0.1063601821660995,zardaverine,A549
794533,IPO5,1.6549618335383775e-09,-0.2194704115390777,zardaverine,A549
794534,PRKAG2,1.7703060806079587e-09,-0.2109175771474838,zardaverine,A549
794535,HTRA1,2.1612066623514956e-09,0.5371142625808716,zardaverine,A549
796516,ACACA,1.25186584900604e-07,-0.3554498255252838,levocetirizine,A549
796517,SACS,2.2579732711560289e-07,-0.2813210785388946,levocetirizine,A549
796518,CDC123,4.4164302139987126e-07,-0.2517167329788208,levocetirizine,A549
796519,RCAN2,5.112570437629516e-07,0.3058695793151855,levocetirizine,A549
796520,RPE65,6.173774051451426e-07,0.3397902548313141,levocetirizine,A549
796521,SPHK1,6.690919783748943e-07,-0.6072261333465576,levocetirizine,A549
796522,HABP2,7.327499453361587e-07,0.4288944900035858,levocetirizine,A549
796523,CEP170,8.238353377207124e-07,-0.3607990145683288,levocetirizine,A549
796524,BUB3,9.65774219858729e-07,-0.4873532652854919,levocetirizine,A549
796525,KRTAP1-3,9.760307004902458e-07,0.4499021470546722,levocetirizine,A549
796526,CALCR,9.968591300776017e-07,0.2993505895137787,levocetirizine,A549
796527,UCK2,1.198299494222535e-06,-0.2952518165111542,levocetirizine,A549
796528,IL17A,1.2826648217815215e-06,0.3428499698638916,levocetirizine,A549
796529,AASDHPPT,1.4016428359837173e-06,-0.3752235770225525,levocetirizine,A549
796530,TRHDE,1.6210792579955924e-06,0.2950896024703979,levocetirizine,A549
796531,PDGFRA,1.6635918194637316e-06,0.3183978199958801,levocetirizine,A549
796532,KCNJ3,1.8927359280384616e-06,0.4430235922336578,levocetirizine,A549
796533,LAMTOR5,1.9621470607456984e-06,0.3492662310600281,levocetirizine,A549
796534,PLN,1.992637471203549e-06,0.2523319125175476,levocetirizine,A549
796535,CTNND1,2.0549893677643395e-06,0.3381232619285583,levocetirizine,A549
798516,GDI2,5.515578118512379e-09,-0.3275763988494873,bupropion,A549
798517,SLC39A14,3.970741437757518e-07,-0.1927860081195831,bupropion,A549
798518,RXRB,4.893962203421806e-07,0.4407264292240143,bupropion,A549
798519,ZNF91,6.134196823076096e-07,0.4746699631214142,bupropion,A549
798520,PSAT1,7.299385179833237e-07,-0.2442483603954315,bupropion,A549
798521,RALB,1.044187578552284e-06,-0.526034414768219,bupropion,A549
798522,ACLY,1.1735515991398908e-06,-0.2167071849107742,bupropion,A549
798523,RBM25,1.2834190397803443e-06,-0.314408391714096,bupropion,A549
798524,CAMSAP1,1.806221032333202e-06,-0.3387070596218109,bupropion,A549
798525,PTPRCAP,2.172166657335773e-06,0.2524257898330688,bupropion,A549
798526,MUTYH,2.736337685866875e-06,0.4070609211921692,bupropion,A549
798527,ZNF696,2.9709302122543383e-06,0.4311181008815765,bupropion,A549
798528,SNTA1,3.3377343963404806e-06,0.3952156603336334,bupropion,A549
798529,HNRNPU,3.684100241812873e-06,-0.296148419380188,bupropion,A549
798530,MMP1,4.241800063518421e-06,0.5678679347038269,bupropion,A549
798531,PITPNB,4.5986965023265e-06,-0.2421727031469345,bupropion,A549
798532,PAPSS2,4.818285839486999e-06,0.1907455623149871,bupropion,A549
798533,SSR3,4.963215886214013e-06,-0.2584941685199737,bupropion,A549
798534,G3BP1,5.377945649179295e-06,-0.1950471252202987,bupropion,A549
798535,ZBTB22,6.469539118466342e-06,0.517460286617279,bupropion,A549
800516,TSC22D3,7.454246363097102e-14,0.785672128200531,megestrol-acetate,A549
800517,PRKAG2,6.18631412370625e-10,0.3074066638946533,megestrol-acetate,A549
800518,PPP2R3C,6.216450935924939e-10,0.1569627523422241,megestrol-acetate,A549
800519,NFKBIA,9.109347670740711e-10,0.2747848927974701,megestrol-acetate,A549
800520,DDIT4,1.2925443689339195e-09,0.1498192250728607,megestrol-acetate,A549
800521,GADD45B,1.5636766813785887e-09,0.3694397509098053,megestrol-acetate,A549
800522,MYO10,1.9627389376000922e-09,-0.2195891439914703,megestrol-acetate,A549
800523,TES,1.981359271690598e-09,0.1236840412020683,megestrol-acetate,A549
800524,YKT6,5.345467133940528e-09,-0.1862167716026306,megestrol-acetate,A549
800525,SNAP25,5.345467133940528e-09,-0.187622457742691,megestrol-acetate,A549
800526,ESD,9.370094891650485e-09,0.2303556501865387,megestrol-acetate,A549
800527,SEC11A,9.759605324272524e-09,0.2393693327903747,megestrol-acetate,A549
800528,VPS28,1.4563494644252847e-08,0.4395519196987152,megestrol-acetate,A549
800529,MRPL20,1.4760152948724909e-08,0.2915352582931518,megestrol-acetate,A549
800530,ZNF7,1.5263151618238645e-08,0.2450976073741912,megestrol-acetate,A549
800531,ITGAE,1.543448819662922e-08,0.1280653923749923,megestrol-acetate,A549
800532,FCER1A,1.8280618922049385e-08,-0.552946150302887,megestrol-acetate,A549
800533,TIMM17A,2.2313358558374195e-08,0.1787004768848419,megestrol-acetate,A549
800534,MRPL13,3.7427753071268743e-08,0.2898703217506408,megestrol-acetate,A549
800535,UXT,3.7427753071268743e-08,0.2441648095846176,megestrol-acetate,A549
802516,DNAJC13,5.115235007280773e-05,-0.7107892632484436,diphemanil,A549
802517,RRN3,5.303280057145049e-05,-0.4900166094303131,diphemanil,A549
802518,MFHAS1,6.460252161699857e-05,0.3179135322570801,diphemanil,A549
802519,KTN1,6.61571950936652e-05,-0.3521382212638855,diphemanil,A549
802520,AVIL,6.855574284466913e-05,-0.5239480137825012,diphemanil,A549
802521,CSAD,6.896341461823726e-05,-0.7369774580001831,diphemanil,A549
802522,RET,7.103641015178283e-05,-0.3973800241947174,diphemanil,A549
802523,LGALS8,7.188200007418868e-05,-0.4522591531276703,diphemanil,A549
802524,EGLN1,7.188200007418868e-05,-0.5106491446495056,diphemanil,A549
802525,DST,7.807322930155242e-05,-0.4926180243492126,diphemanil,A549
802526,ALCAM,8.626937827248155e-05,-0.4295285046100616,diphemanil,A549
802527,GSDMD,9.040171661844876e-05,0.3815287947654724,diphemanil,A549
802528,CD177,9.527388724564273e-05,-0.417300283908844,diphemanil,A549
802529,AGPS,9.751796660754796e-05,-0.4337331354618072,diphemanil,A549
802530,TM4SF4,9.98118852012925e-05,0.2015001028776168,diphemanil,A549
802531,CDK4,0.0001021566754041,-0.3552723824977875,diphemanil,A549
802532,IFI16,0.0001076239340637,-0.5428208112716675,diphemanil,A549
802533,LYST,0.0001076239340637,-0.5498789548873901,diphemanil,A549
802534,MBTPS2,0.000111420907588,-0.3876837193965912,diphemanil,A549
802535,MALT1,0.0001133664465623,-0.7850354909896851,diphemanil,A549
804516,ACLY,4.284856468841393e-07,-0.2187298387289047,nimodipine,A549
804517,MYO10,4.687716568281356e-07,-0.1904023140668869,nimodipine,A549
804518,ECD,4.805954352756373e-07,-0.3081159889698028,nimodipine,A549
804519,B2M,1.5704753732053311e-06,-0.4061518013477325,nimodipine,A549
804520,UBE2A,1.6947282973295169e-06,-0.273484319448471,nimodipine,A549
804521,UPF3B,2.0288385538255843e-06,-0.3531143069267273,nimodipine,A549
804522,TMOD3,2.506561876459423e-06,-0.2640660107135772,nimodipine,A549
804523,YKT6,2.978555857081961e-06,-0.2101852148771286,nimodipine,A549
804524,LAMP2,3.163790781278021e-06,-0.2351555824279785,nimodipine,A549
804525,ARIH1,3.163790781278021e-06,-0.2664825320243835,nimodipine,A549
804526,COL4A5,3.966347425591162e-06,-0.1996085047721862,nimodipine,A549
804527,BAZ1A,4.152558900326044e-06,-0.2998340427875519,nimodipine,A549
804528,ZC3H11A,5.030202785689125e-06,-0.2976309061050415,nimodipine,A549
804529,TMEM123,5.841723282776317e-06,-0.2591902911663055,nimodipine,A549
804530,CD52,6.22261260722015e-06,0.2246060818433761,nimodipine,A549
804531,NEMF,6.838813407726645e-06,-0.3034974932670593,nimodipine,A549
804532,UBE2G1,7.92653388524901e-06,-0.350724995136261,nimodipine,A549
804533,PCBD1,9.137941291060348e-06,-0.0694856494665145,nimodipine,A549
804534,HNRNPF,9.342519840833545e-06,-0.2486647367477417,nimodipine,A549
804535,PLAGL2,9.425570313135271e-06,-0.2819882035255432,nimodipine,A549
806516,NFKBIA,0.0001127315764196,0.4909995496273041,SU-11652,A549
806517,POLE2,0.0001127315764196,-0.9390245676040648,SU-11652,A549
806518,HERPUD1,0.0001141657009765,0.4676714241504669,SU-11652,A549
806519,CCNA2,0.0001170857285294,-0.6093237400054932,SU-11652,A549
806520,TIPARP,0.0001223659529839,0.4479887783527374,SU-11652,A549
806521,CEP192,0.000123138347166,-1.002256989479065,SU-11652,A549
806522,MBTPS2,0.000123138347166,-0.7094820141792297,SU-11652,A549
806523,JADE2,0.0001239153358854,-0.7697626352310181,SU-11652,A549
806524,MCM10,0.0001239153358854,-0.4443759024143219,SU-11652,A549
806525,ERCC8,0.000127069747393,-0.8592135906219482,SU-11652,A549
806526,GCLM,0.0001278700933789,-0.4568792879581451,SU-11652,A549
806527,SUMO3,0.0001286751886474,-0.6177502870559692,SU-11652,A549
806528,INSIG1,0.0001294850594488,0.5088335275650024,SU-11652,A549
806529,IER5,0.0001302997321663,0.4037402868270874,SU-11652,A549
806530,PTGS2,0.0001311192333166,0.3496575951576233,SU-11652,A549
806531,MTREX,0.0001319435895501,-0.8634536266326904,SU-11652,A549
806532,ZBTB14,0.0001361391392025,-0.3848510086536407,SU-11652,A549
806533,NEDD4,0.0001369931931839,-0.4837946593761444,SU-11652,A549
806534,DONSON,0.0001404601416838,-0.8144093155860901,SU-11652,A549
806535,CENPN,0.0001431144069706,-0.6296749711036682,SU-11652,A549
808516,RALB,5.5046330549997054e-09,-0.3703460991382599,glibenclamide,A549
808517,EAPP,3.0391153524996715e-08,-0.2348897606134414,glibenclamide,A549
808518,COBL,1.1567845311139697e-07,-0.3197001814842224,glibenclamide,A549
808519,HMGA2,1.4343586047013757e-07,-0.1292922794818878,glibenclamide,A549
808520,TBCC,1.456640310416763e-07,0.2189238518476486,glibenclamide,A549
808521,EIF4G3,1.8087794119497328e-07,-0.2522030174732208,glibenclamide,A549
808522,HIBCH,1.856425406997372e-07,-0.1609837710857391,glibenclamide,A549
808523,RECQL4,3.420973947658899e-07,0.2364070564508438,glibenclamide,A549
808524,DUSP14,4.342722581560044e-07,-0.1927249729633331,glibenclamide,A549
808525,IRS1,6.151938348763644e-07,-0.1367511600255966,glibenclamide,A549
808526,MYLPF,9.062228819517244e-07,0.2095231413841247,glibenclamide,A549
808527,CCND3,1.2168929309500444e-06,0.1163958981633186,glibenclamide,A549
808528,USP6NL,1.7928141563934035e-06,-0.2950432300567627,glibenclamide,A549
808529,R3HDM1,1.8080298996416715e-06,-0.2656894028186798,glibenclamide,A549
808530,CENPI,1.82336969116734e-06,0.1649022549390792,glibenclamide,A549
808531,UGGT1,1.8912992935050803e-06,-0.1832565367221832,glibenclamide,A549
808532,PRCP,1.961656816795159e-06,-0.1349504292011261,glibenclamide,A549
808533,BAG3,2.023147764381096e-06,-0.0888168960809707,glibenclamide,A549
808534,CHD1,2.1159045925287265e-06,-0.1816687285900116,glibenclamide,A549
808535,UPF2,2.121835526916201e-06,-0.1952308267354965,glibenclamide,A549
810516,SENP6,3.144360278933232e-09,-0.2669889032840729,loperamide,A549
810517,GDI2,2.635657985248447e-07,-0.2221445590257644,loperamide,A549
810518,DONSON,3.4812545580787097e-07,-0.3176597654819488,loperamide,A549
810519,NRAS,4.058567004011793e-07,-0.1586001962423324,loperamide,A549
810520,ECD,5.179038167429604e-07,-0.2639799416065216,loperamide,A549
810521,YKT6,7.094058523502341e-07,-0.1699832826852798,loperamide,A549
810522,NEMF,7.341338996255261e-07,-0.213996946811676,loperamide,A549
810523,LAMP2,7.596913084180526e-07,-0.1920425593852996,loperamide,A549
810524,FOXE1,1.0716787245845429e-06,-0.277652233839035,loperamide,A549
810525,NFE2L2,1.20579804667838e-06,-0.3578618168830871,loperamide,A549
810526,MBNL1,1.231388858530397e-06,-0.2905468642711639,loperamide,A549
810527,C11orf58,1.3334826503561066e-06,-0.218116745352745,loperamide,A549
810528,GTPBP4,1.3904379301639718e-06,-0.2285403907299041,loperamide,A549
810529,NCBP1,1.543245510873768e-06,-0.351731389760971,loperamide,A549
810530,DNAJA1,1.5756868360539665e-06,-0.1992944329977035,loperamide,A549
810531,PLAGL2,1.683963660917772e-06,-0.2842271029949188,loperamide,A549
810532,NUP205,1.7698277728217976e-06,-0.1967843770980835,loperamide,A549
810533,MPP5,2.2754932890582413e-06,-0.2799637019634247,loperamide,A549
810534,SKP2,2.51027608110111e-06,-0.1685983687639236,loperamide,A549
810535,RBM28,2.8021947123319365e-06,-0.2091074734926223,loperamide,A549
812516,URM1,8.874744153533465e-27,-0.2546814978122711,nilotinib,A549
812517,REEP4,1.483618607302438e-26,-0.4445032179355621,nilotinib,A549
812518,MRM3,2.8570763600121863e-26,-0.2294820547103881,nilotinib,A549
812519,MED27,9.935035862451566e-26,-0.2556402385234833,nilotinib,A549
812520,GATB,1.0194283712361048e-24,-0.3363701701164245,nilotinib,A549
812521,GEMIN4,1.1453100334198219e-24,-0.2365229278802871,nilotinib,A549
812522,COX6B1,1.264443291009322e-24,-0.2331197261810302,nilotinib,A549
812523,MRPS7,2.7059560110452683e-24,-0.1507701426744461,nilotinib,A549
812524,COG4,5.278236620972418e-24,-0.3143381476402282,nilotinib,A549
812525,IP6K1,7.846434563758786e-24,-0.399186760187149,nilotinib,A549
812526,COQ3,1.1295838077037049e-23,-0.3297653794288635,nilotinib,A549
812527,NDUFA8,1.459634583947863e-23,-0.3283618092536926,nilotinib,A549
812528,MPG,2.2020000789743705e-23,-0.2349302619695663,nilotinib,A549
812529,CDK5RAP2,2.563149729645808e-23,-0.2446477860212326,nilotinib,A549
812530,HPS6,2.615536476483664e-23,-0.4826946854591369,nilotinib,A549
812531,POP7,4.202893936222633e-23,-0.2473227828741073,nilotinib,A549
812532,DIABLO,4.710587086920789e-23,-0.2067858576774597,nilotinib,A549
812533,ARF5,5.278926615242372e-23,-0.3877823948860168,nilotinib,A549
812534,ATP5MF,9.158575457280088e-23,-0.2421232461929321,nilotinib,A549
812535,PMPCA,1.2898206560054392e-22,-0.2963128983974457,nilotinib,A549
814516,TGFB3,1.0230166974187636e-10,0.6230018138885498,exemestane,A549
814517,C2CD2L,2.24015978505131e-10,0.5286192297935486,exemestane,A549
814518,ZC3H13,2.5710368879522516e-10,-0.5064638257026672,exemestane,A549
814519,RRS1,3.9755554695380436e-10,-0.3523938655853271,exemestane,A549
814520,PLSCR2,5.360701629352875e-10,0.4685264229774475,exemestane,A549
814521,EMSY,1.0661374558478216e-09,0.2251316606998443,exemestane,A549
814522,GFPT1,1.577571742938311e-09,-0.3100709021091461,exemestane,A549
814523,DAG1,2.1316689621791993e-09,-0.2222238481044769,exemestane,A549
814524,CLASP1,2.5606271062600284e-09,-0.400380402803421,exemestane,A549
814525,HMOX1,2.622982009231874e-09,0.1024216786026954,exemestane,A549
814526,TSKU,2.778728310676942e-09,0.2440411448478698,exemestane,A549
814527,IDE,3.286208120518802e-09,-0.4287914633750915,exemestane,A549
814528,HNRNPM,3.650239686042616e-09,-0.3173392713069916,exemestane,A549
814529,NSMAF,3.939348728898297e-09,-0.2489857822656631,exemestane,A549
814530,NOS3,4.053412120735926e-09,0.2178333401679992,exemestane,A549
814531,BLMH,5.041336765478965e-09,-0.2073542028665542,exemestane,A549
814532,KDELR2,5.974358988516202e-09,-0.2353801876306533,exemestane,A549
814533,GNAI2,6.0735541416439965e-09,-0.5677786469459534,exemestane,A549
814534,FOSL1,6.2034472522370476e-09,-0.3917230069637298,exemestane,A549
814535,ZNF675,1.4650733960217349e-08,0.352594643831253,exemestane,A549
816516,ID2,3.900719618941281e-09,0.1912344843149185,E-7438,A549
816517,THAP11,3.983625351674791e-09,0.249920979142189,E-7438,A549
816518,CTSD,7.186417738106912e-09,0.4206301271915436,E-7438,A549
816519,HLA-DRA,8.377746670878032e-09,-0.6161758899688721,E-7438,A549
816520,ENY2,8.755693435772353e-09,0.3459118902683258,E-7438,A549
816521,MPHOSPH6,9.367607387653129e-09,0.3050137162208557,E-7438,A549
816522,TP53,1.053222121545293e-08,0.2888181209564209,E-7438,A549
816523,CASP7,1.0656139930988257e-08,0.4472395777702331,E-7438,A549
816524,CDC25B,1.2694004343689432e-08,0.1832678318023681,E-7438,A549
816525,CUL2,1.337596101357279e-08,0.254450261592865,E-7438,A549
816526,MDFIC,1.3690356013145726e-08,0.238195464015007,E-7438,A549
816527,RAP2B,1.849157052187686e-08,0.3604825139045715,E-7438,A549
816528,ARF6,1.925142525603796e-08,0.3085638582706451,E-7438,A549
816529,CYP3A7,1.969914941720985e-08,-0.4728448688983917,E-7438,A549
816530,MTHFD2,1.969914941720985e-08,0.1300147324800491,E-7438,A549
816531,PTEN,2.062512660415892e-08,0.367896169424057,E-7438,A549
816532,FSCN1,2.1225175173388226e-08,0.2735422551631927,E-7438,A549
816533,ADCY7,2.379937993541628e-08,0.3015162348747253,E-7438,A549
816534,CDK4,2.5926382746845423e-08,0.1810958087444305,E-7438,A549
816535,RECQL,2.6223561651118355e-08,0.2295374274253845,E-7438,A549
818516,EIF4EBP1,6.504606268726736e-24,-0.5008038878440857,pilaralisib,A549
818517,GUK1,1.7440111510516876e-23,-0.4592563509941101,pilaralisib,A549
818518,MRPS12,2.384233661004505e-23,-0.3397306203842163,pilaralisib,A549
818519,NT5M,6.357819361054631e-23,-0.5720826983451843,pilaralisib,A549
818520,RAB35,7.167813917395301e-23,-0.3762636184692383,pilaralisib,A549
818521,CORO1B,1.3794566613038244e-22,-0.689452588558197,pilaralisib,A549
818522,C1orf35,1.718134322732757e-22,-0.9366565346717834,pilaralisib,A549
818523,IGFBP3,2.386061635461417e-22,-0.1755681335926056,pilaralisib,A549
818524,EBP,2.554670165415791e-22,-0.431129515171051,pilaralisib,A549
818525,MCAT,2.90156185565615e-22,-0.3519107401371002,pilaralisib,A549
818526,GP9,3.4479577738975355e-22,-0.90320885181427,pilaralisib,A549
818527,EMC9,3.6079309839740615e-22,-0.4177233278751373,pilaralisib,A549
818528,BRF2,4.44367377812943e-22,-0.6333330273628235,pilaralisib,A549
818529,FAH,5.570223740555792e-22,-0.6907833814620972,pilaralisib,A549
818530,DIABLO,9.099066497596173e-22,-0.2919342517852783,pilaralisib,A549
818531,TWF2,1.2123354059930945e-21,-0.7711490988731384,pilaralisib,A549
818532,TMEM222,1.8123337047825896e-21,-0.4662687182426452,pilaralisib,A549
818533,ESRRA,2.2743375526179467e-21,-0.5235908031463623,pilaralisib,A549
818534,NCOA1,2.325467672121521e-21,0.3305945694446563,pilaralisib,A549
818535,FAAP24,3.1170593831045562e-21,-0.4865625202655792,pilaralisib,A549
820516,ALDOA,5.9310740923848115e-24,-0.2530003488063812,sonidegib,A549
820517,POLR2A,1.65713744633601e-22,-0.319262832403183,sonidegib,A549
820518,PDLIM2,2.878162761578932e-22,-0.2712315917015075,sonidegib,A549
820519,BRPF1,3.5128642066672695e-22,-0.3021150827407837,sonidegib,A549
820520,SMPD1,8.156369591724332e-22,-0.4537958204746246,sonidegib,A549
820521,MGAT1,1.2895394147522194e-21,-0.4913718104362488,sonidegib,A549
820522,TRAFD1,4.127766218745211e-21,-0.3622913062572479,sonidegib,A549
820523,SEC13,6.794695749213667e-21,-0.2408324480056762,sonidegib,A549
820524,NHP2,8.78963322742044e-21,-0.309512197971344,sonidegib,A549
820525,COASY,2.2421235165890364e-20,-0.5192896127700806,sonidegib,A549
820526,CD320,2.2421235165890364e-20,-0.2551546692848205,sonidegib,A549
820527,CTSA,2.5205415502299668e-20,-0.3617932498455047,sonidegib,A549
820528,PGAM1,9.611999108031812e-20,-0.1344099640846252,sonidegib,A549
820529,WDR6,1.0842919769691232e-19,-0.2880897521972656,sonidegib,A549
