,names,pvals,logfoldchanges,condition,cellline
2405323,FADS2,0.0008681931358498,0.3012287616729736,H-8,MCF7
2405324,BBS9,0.000907524922155,-0.7532881498336792,H-8,MCF7
2405325,ARMCX5,0.0009226953752373,-0.4307593703269958,H-8,MCF7
2405326,CEP70,0.0009537436509433,-0.5125120878219604,H-8,MCF7
2405327,ST6GALNAC2,0.0009590114891625,-0.4499533474445343,H-8,MCF7
2405328,LY9,0.0009911886060188,-0.582531213760376,H-8,MCF7
2405329,ERCC8,0.0010470466949718,-0.5344406366348267,H-8,MCF7
2405330,BBS4,0.0010585621050188,-0.3833782374858856,H-8,MCF7
2405331,PPP1R2,0.00107019458801,-0.3167355954647064,H-8,MCF7
2405332,ANKMY2,0.0010760550684286,-0.359374076128006,H-8,MCF7
2405333,HOXA2,0.0010997950860603,-0.7727144956588745,H-8,MCF7
2405334,VAV3,0.0011549916734716,-0.5407123565673828,H-8,MCF7
2405335,TASP1,0.0012869379687951,-0.4005532562732696,H-8,MCF7
2405336,COQ7,0.0013363140300625,-0.375423789024353,H-8,MCF7
2406961,PEX13,2.077251343429179e-06,-0.341226726770401,budesonide,MCF7
2406962,RIOK2,2.292976047845725e-06,-0.4071263372898102,budesonide,MCF7
2406963,GCNT3,2.460066996931693e-06,0.2286580204963684,budesonide,MCF7
2406964,EAPP,3.048534130347551e-06,-0.5271811485290527,budesonide,MCF7
2406965,YKT6,5.169236293957825e-06,-0.3532897233963012,budesonide,MCF7
2406966,OXCT1,5.6469602608179015e-06,-0.240418940782547,budesonide,MCF7
2406967,ARMCX5,5.854933551481359e-06,-0.4257395565509796,budesonide,MCF7
2406968,VPS26C,7.413052544382833e-06,-0.5086263418197632,budesonide,MCF7
2406969,VRK2,7.751707967643737e-06,-0.5246888995170593,budesonide,MCF7
2406970,MALT1,8.511663559193566e-06,-0.8354088068008423,budesonide,MCF7
2406971,GALNT1,9.017256186653451e-06,-0.3290846645832062,budesonide,MCF7
2406972,ROCK2,9.509325815289045e-06,-0.3756135702133178,budesonide,MCF7
2406973,GYG2,9.55146972511973e-06,-0.2736316323280334,budesonide,MCF7
2406974,OSTM1,9.764879491568432e-06,-0.2566031217575073,budesonide,MCF7
2406975,HNRNPH2,1.0295802797357178e-05,-0.3782974481582641,budesonide,MCF7
2406976,SNCA,1.0525061425153927e-05,-0.4481520652770996,budesonide,MCF7
2406977,GGH,1.0854226846626308e-05,-0.3933142721652984,budesonide,MCF7
2406978,MTM1,1.0974150387204451e-05,-0.5374765396118164,budesonide,MCF7
2406979,EIF2AK3,1.154228056745742e-05,-0.2439646124839782,budesonide,MCF7
2406980,TOPORS,1.159298850382257e-05,-0.3788966238498688,budesonide,MCF7
2408961,STRAP,3.9792696490444e-20,-0.3283924758434295,glibenclamide,MCF7
2408962,MAPKAP1,3.456847450041564e-15,-0.2660174965858459,glibenclamide,MCF7
2408963,MAPRE1,4.4838741569720376e-14,-0.2055995166301727,glibenclamide,MCF7
2408964,NPR2,6.201757504957612e-14,0.3597945272922516,glibenclamide,MCF7
2408965,PSMD6,3.599452283032335e-13,-0.1233418211340904,glibenclamide,MCF7
2408966,TWF1,6.779406329914299e-13,-0.2725898623466491,glibenclamide,MCF7
2408967,RALGDS,7.012229123126574e-13,-0.3221496045589447,glibenclamide,MCF7
2408968,CCNC,1.2001924444286396e-12,-0.190543532371521,glibenclamide,MCF7
2408969,MAT2A,1.4750375198054939e-12,-0.1255336850881576,glibenclamide,MCF7
2408970,ETF1,1.726036036191127e-12,-0.1348531991243362,glibenclamide,MCF7
2408971,ARL8B,2.5172399500027298e-12,-0.1996054947376251,glibenclamide,MCF7
2408972,TAX1BP1,6.711623564076597e-12,-0.2951267659664154,glibenclamide,MCF7
2408973,RAB5IF,7.076005864700442e-12,-0.194033533334732,glibenclamide,MCF7
2408974,CLTC,8.204944890893074e-12,-0.0743073001503944,glibenclamide,MCF7
2408975,TUBA1C,1.0546664381557286e-11,-0.316419392824173,glibenclamide,MCF7
2408976,GALNT3,1.0716913107408867e-11,-0.1650023460388183,glibenclamide,MCF7
2408977,RPSA,1.5091443415382848e-11,-0.2651094794273376,glibenclamide,MCF7
2408978,PPIA,1.5874098866624258e-11,-0.3400750160217285,glibenclamide,MCF7
2408979,FNDC3A,1.7384258392552546e-11,-0.2988755106925964,glibenclamide,MCF7
2408980,TUBA1B,1.8468270968010417e-11,-0.343353122472763,glibenclamide,MCF7
2410961,TOMM34,1.5244418578635104e-08,-0.2432139068841934,fenoterol,MCF7
2410962,RBM23,7.606932260923126e-08,0.1620183289051056,fenoterol,MCF7
2410963,CDC25B,1.5923297621492272e-07,0.1201853156089782,fenoterol,MCF7
2410964,INTS3,1.90154455918899e-07,0.1420417577028274,fenoterol,MCF7
2410965,TFAP2A,2.323991117114461e-07,-0.4672884345054626,fenoterol,MCF7
2410966,ACTC1,3.863596143415847e-07,0.1976508498191833,fenoterol,MCF7
2410967,LMOD1,4.611303172052518e-07,0.1921174079179763,fenoterol,MCF7
2410968,DPYD,4.834175472075334e-07,0.1871793121099472,fenoterol,MCF7
2410969,ALG5,9.795208075348211e-07,-0.2439258843660354,fenoterol,MCF7
2410970,FHL2,1.0868544740141371e-06,-0.0708224102854728,fenoterol,MCF7
2410971,YY1AP1,1.1052481120122865e-06,0.1664655953645706,fenoterol,MCF7
2410972,CNN1,1.575479028871428e-06,0.1157049685716629,fenoterol,MCF7
2410973,TCEAL2,1.5945536716391045e-06,0.1705651730298996,fenoterol,MCF7
2410974,EGF,1.8060119046832464e-06,-0.1081586629152298,fenoterol,MCF7
2410975,DES,1.931667494981346e-06,0.075941652059555,fenoterol,MCF7
2410976,CEMIP2,2.20209033772288e-06,-0.2640633881092071,fenoterol,MCF7
2410977,ZKSCAN3,2.538488586240064e-06,0.2709599137306213,fenoterol,MCF7
2410978,CALU,3.6301317254614512e-06,-0.1786271929740905,fenoterol,MCF7
2410979,CEBPD,3.694061266816665e-06,0.2094048410654068,fenoterol,MCF7
2410980,AASDHPPT,3.791983260383308e-06,-0.1824336946010589,fenoterol,MCF7
2412961,CDC37L1,6.881221534451487e-06,-0.4482906460762024,acamprosate,MCF7
2412962,EAPP,8.83238762869534e-06,-0.6373372077941895,acamprosate,MCF7
2412963,OSTM1,9.673966376481066e-06,-0.3283126652240753,acamprosate,MCF7
2412964,RAB2A,9.7720684926701e-06,-0.4122183620929718,acamprosate,MCF7
2412965,TGIF1,1.1362605065965202e-05,-0.3331389427185058,acamprosate,MCF7
2412966,SLC25A46,1.977185402470757e-05,-0.3324487507343292,acamprosate,MCF7
2412967,USO1,2.1271395856370155e-05,-0.5159224271774292,acamprosate,MCF7
2412968,KIF2C,2.222244484272079e-05,0.6866779327392578,acamprosate,MCF7
2412969,NLK,2.2330580804454147e-05,-0.4521401226520538,acamprosate,MCF7
2412970,VRK2,2.287881500578437e-05,-0.4501428604125976,acamprosate,MCF7
2412971,SNCA,2.3782717642550346e-05,-0.4941233396530151,acamprosate,MCF7
2412972,PLXNC1,2.3898065857108585e-05,-0.4095407724380493,acamprosate,MCF7
2412973,PLD3,2.4482835929473903e-05,0.3984854817390442,acamprosate,MCF7
2412974,CCDC90B,2.508120266593334e-05,-0.3351533710956573,acamprosate,MCF7
2412975,EPS15,2.5693464038378184e-05,-0.3355200290679931,acamprosate,MCF7
2412976,GLYAT,2.5693464038378184e-05,-0.3975819051265716,acamprosate,MCF7
2412977,GLRX,2.670274432058334e-05,-0.3842825293540954,acamprosate,MCF7
2412978,VAV3,3.127857223995814e-05,-0.4482839405536651,acamprosate,MCF7
2412979,NRAS,3.127857223995814e-05,-0.1740088313817978,acamprosate,MCF7
2412980,DNAJB9,3.327818522472988e-05,-0.1969131678342819,acamprosate,MCF7
2414961,SELENOT,5.0586840860259225e-08,-0.3358416855335235,phenacetin,MCF7
2414962,OSTM1,6.154212496447223e-08,-0.316408097743988,phenacetin,MCF7
2414963,PRPF18,6.240707198756543e-08,-0.3542863130569458,phenacetin,MCF7
2414964,TFB2M,6.598614504665328e-08,-0.3172841668128967,phenacetin,MCF7
2414965,DNAJB9,7.75980494485268e-08,-0.2082682847976684,phenacetin,MCF7
2414966,NDUFV1,9.634337801203885e-08,0.3686631023883819,phenacetin,MCF7
2414967,PCOLCE,1.0753703012727117e-07,0.2880659103393554,phenacetin,MCF7
2414968,SLC35A5,1.188962935206086e-07,-0.4041698276996612,phenacetin,MCF7
2414969,PIK3IP1,1.2557295993569754e-07,-0.3519552052021026,phenacetin,MCF7
2414970,CPSF1,1.924344391103452e-07,0.2864221334457397,phenacetin,MCF7
2414971,EAPP,2.1378606586169485e-07,-0.4662048816680908,phenacetin,MCF7
2414972,OPLAH,2.2555458302611565e-07,0.3072388470172882,phenacetin,MCF7
2414973,COL18A1,3.023416573850028e-07,0.2470424175262451,phenacetin,MCF7
2414974,SMYD2,3.104579775297477e-07,-0.2800589501857757,phenacetin,MCF7
2414975,PSMB9,3.118309914484541e-07,-0.3471679985523224,phenacetin,MCF7
2414976,CDC37L1,3.132098672360427e-07,-0.3771620094776153,phenacetin,MCF7
2414977,KIF2C,3.2445480869791745e-07,0.6240500211715698,phenacetin,MCF7
2414978,COPS2,3.734588005590355e-07,-0.2574170529842376,phenacetin,MCF7
2414979,PRKCSH,3.936170513693723e-07,0.3895684778690338,phenacetin,MCF7
2414980,NLK,3.970772661552194e-07,-0.4412045478820801,phenacetin,MCF7
2416961,ZC3H7A,3.2867993456728364e-17,0.2757911384105682,nalbuphine,MCF7
2416962,TPM1,4.3483116174900306e-17,0.3394036889076233,nalbuphine,MCF7
2416963,GPATCH8,9.053922878283275e-17,0.3474730253219604,nalbuphine,MCF7
2416964,KLF10,1.0130106830925131e-16,0.2132444083690643,nalbuphine,MCF7
2416965,AGFG1,1.0936106214391424e-16,0.2915897369384765,nalbuphine,MCF7
2416966,S100A13,1.2518178474321399e-16,-0.1475011259317398,nalbuphine,MCF7
2416967,BLMH,1.5988423998987462e-16,0.2435403019189834,nalbuphine,MCF7
2416968,HGFAC,1.9696085493201547e-16,-0.4603122770786285,nalbuphine,MCF7
2416969,ORC2,2.162592546872231e-16,0.2715521156787872,nalbuphine,MCF7
2416970,CAMK2B,2.228354398401775e-16,-0.3867948651313782,nalbuphine,MCF7
2416971,GSTZ1,2.441989650861466e-16,-0.3033236563205719,nalbuphine,MCF7
2416972,TREM2,2.6107548770243075e-16,-0.6466102600097656,nalbuphine,MCF7
2416973,USP46,2.962646029440756e-16,0.274094671010971,nalbuphine,MCF7
2416974,NGF,3.0469779268751564e-16,-0.4503634870052337,nalbuphine,MCF7
2416975,BMPR1A,3.6814623581689733e-16,0.2702220678329468,nalbuphine,MCF7
2416976,GPD2,3.772708111647828e-16,0.2982088029384613,nalbuphine,MCF7
2416977,ZMYM4,3.948116366123729e-16,0.3284907042980194,nalbuphine,MCF7
2416978,IDE,4.453540366382279e-16,0.3303750455379486,nalbuphine,MCF7
2416979,DNAJC10,4.783526279787565e-16,0.2578889429569244,nalbuphine,MCF7
2416980,CRYBB1,6.0182734372260675e-16,-0.668630838394165,nalbuphine,MCF7
2418961,PRSS23,1.49287989393278e-06,-0.1208887547254562,BRD-K19136521,MCF7
2418962,TIPARP,2.5606575731655725e-06,0.3098722994327545,BRD-K19136521,MCF7
2418963,CSK,3.339267477578989e-06,0.2965536713600158,BRD-K19136521,MCF7
2418964,FGF13,3.9725466542198674e-06,-0.3484647572040558,BRD-K19136521,MCF7
2418965,MVP,4.014416328354851e-06,-0.5283759832382202,BRD-K19136521,MCF7
2418966,PEX11A,5.500788567204946e-06,-0.4486149251461029,BRD-K19136521,MCF7
2418967,FOXA1,6.020845538444259e-06,-0.1606651544570922,BRD-K19136521,MCF7
2418968,DIAPH2,7.132238574267322e-06,-0.502956211566925,BRD-K19136521,MCF7
2418969,PLPP1,9.528575260782409e-06,-0.4114945232868194,BRD-K19136521,MCF7
2418970,STMN1,1.1137082878110952e-05,-0.2920086681842804,BRD-K19136521,MCF7
2418971,ZNF184,1.1534600658929208e-05,-0.51350998878479,BRD-K19136521,MCF7
2418972,TTLL7,1.4794201266482502e-05,-0.5310030579566956,BRD-K19136521,MCF7
2418973,SQOR,1.531529459230635e-05,-0.4949414730072021,BRD-K19136521,MCF7
2418974,PIK3IP1,1.6410445824539182e-05,-0.429775208234787,BRD-K19136521,MCF7
2418975,DDIT4,1.7928465881900886e-05,0.1997696459293365,BRD-K19136521,MCF7
2418976,HHAT,1.828351888684857e-05,-0.4122756421566009,BRD-K19136521,MCF7
2418977,GGH,1.855419390212172e-05,-0.4841645061969757,BRD-K19136521,MCF7
2418978,ABCB1,1.9675549627352407e-05,-0.2342013120651245,BRD-K19136521,MCF7
2418979,GNAL,2.472053447293213e-05,-0.4214242696762085,BRD-K19136521,MCF7
2418980,RO60,2.5693464038378184e-05,-0.3387941420078277,BRD-K19136521,MCF7
2420961,PPIP5K2,7.946395755102402e-05,-0.6160579323768616,acetylcholine,MCF7
2420962,NEDD4,9.98118852012925e-05,-0.5976341962814331,acetylcholine,MCF7
2420963,OAT,0.0001120658937948,-0.5186465978622437,acetylcholine,MCF7
2420964,NAP1L2,0.0001146812263814,-0.6056756973266602,acetylcholine,MCF7
2420965,LGALS3,0.000125729335319,-0.1900244504213333,acetylcholine,MCF7
2420966,CHD1,0.0001271788520641,-0.5271360874176025,acetylcholine,MCF7
2420967,VRK2,0.0001401515631804,-0.8208134174346924,acetylcholine,MCF7
2420968,RIOK2,0.000158794830516,-0.5509274005889893,acetylcholine,MCF7
2420969,PGM3,0.0001633458122001,-0.6958695650100708,acetylcholine,MCF7
2420970,SELENOT,0.0001633458122001,-0.4587964117527008,acetylcholine,MCF7
2420971,WWP1,0.0001633458122001,-0.5982623100280762,acetylcholine,MCF7
2420972,ASF1A,0.0001757593838543,-0.5330129265785217,acetylcholine,MCF7
2420973,RP2,0.0001838338539209,-0.7577065825462341,acetylcholine,MCF7
2420974,ARMCX5,0.0001869507053944,-0.6157330274581909,acetylcholine,MCF7
2420975,N6AMT1,0.0002010399602725,-0.5487819314002991,acetylcholine,MCF7
2420976,PTP4A1,0.0002113719765304,-0.3609538674354553,acetylcholine,MCF7
2420977,OGN,0.000212550267915,-0.5168370604515076,acetylcholine,MCF7
2420978,FAM172A,0.000220972642971,-0.5608789324760437,acetylcholine,MCF7
2420979,AIMP1,0.000220972642971,-0.4052690267562866,acetylcholine,MCF7
2420980,NAMPT,0.0002284401910796,-0.452492356300354,acetylcholine,MCF7
2422961,VAV3,0.0001999217140942,-0.5698859691619873,noretynodrel,MCF7
2422962,OSTM1,0.0002550782754652,-0.3817778825759887,noretynodrel,MCF7
2422963,HNRNPH2,0.000272431465702,-0.5929557085037231,noretynodrel,MCF7
2422964,CLN5,0.0002877314369831,-0.6411064863204956,noretynodrel,MCF7
2422965,AGA,0.0003207765879823,-0.5385196805000305,noretynodrel,MCF7
2422966,PLSCR1,0.0003516246125376,-0.4431844651699066,noretynodrel,MCF7
2422967,MORC3,0.0004354896224339,-0.73939049243927,noretynodrel,MCF7
2422968,GALNT1,0.0004714970460914,-0.3436671197414398,noretynodrel,MCF7
2422969,MLANA,0.0005405645066135,-0.6256848573684692,noretynodrel,MCF7
2422970,ATG4A,0.0005665916437723,-0.5595569014549255,noretynodrel,MCF7
2422971,UBE3A,0.0005999869590659,-0.2687877714633941,noretynodrel,MCF7
2422972,EAPP,0.0005999869590659,-0.5148016214370728,noretynodrel,MCF7
2422973,PEX13,0.0006189659335747,-0.3662466406822204,noretynodrel,MCF7
2422974,POP4,0.0006688846585905,-0.1964195519685745,noretynodrel,MCF7
2422975,ABCC2,0.0007299721527526,-0.2561089396476745,noretynodrel,MCF7
2422976,CDH19,0.0007374900817512,-0.2072769403457641,noretynodrel,MCF7
2422977,MBNL2,0.0007374900817512,-0.4814024865627289,noretynodrel,MCF7
2422978,RAB28,0.0007374900817512,-0.4241613745689392,noretynodrel,MCF7
2422979,ATXN1,0.0007761702554184,-0.3518500328063965,noretynodrel,MCF7
2422980,APOM,0.0007941836024278,-0.3674006164073944,noretynodrel,MCF7
2424721,RAP2B,1.2976324454574538e-26,-0.6742047667503357,estrone,MCF7
2424722,FRMD4B,3.117357534671787e-26,-0.735236406326294,estrone,MCF7
2424723,SCFD1,4.2579661568113046e-26,-0.6482614874839783,estrone,MCF7
2424724,ODR4,9.111625710358328e-26,-0.7071540355682373,estrone,MCF7
2424725,MYO5A,1.0165382497972235e-25,-0.7586233019828796,estrone,MCF7
2424726,PIGH,1.1590345502317544e-25,-0.6801087856292725,estrone,MCF7
2424727,ATP6V1E1,1.237536031275947e-25,-0.7240691781044006,estrone,MCF7
2424728,SNX10,1.38779573498003e-25,-0.4486232697963714,estrone,MCF7
2424729,MRPL40,1.652206962099321e-25,-0.6409530639648438,estrone,MCF7
2424730,METTL9,2.365395486650962e-25,-0.481964647769928,estrone,MCF7
2424731,ABHD6,2.5799275058222315e-25,-0.6920574903488159,estrone,MCF7
2424732,DYSF,2.768344281491296e-25,-0.6978302001953125,estrone,MCF7
2424733,COG7,4.431884875300167e-25,-0.8686652779579163,estrone,MCF7
2424734,LGALS3,5.9612528652994415e-25,-0.307636559009552,estrone,MCF7
2424735,UQCRC2,6.782813618176445e-25,-0.6649594902992249,estrone,MCF7
2424736,ARPC2,7.312874889546266e-25,-0.6258106231689453,estrone,MCF7
2424737,SUCLG1,7.593094712239507e-25,-0.6067816615104675,estrone,MCF7
2424738,TDRD3,1.216852129244605e-24,-0.8753993511199951,estrone,MCF7
2424739,RPS11,1.2431587522749654e-24,-1.0392708778381348,estrone,MCF7
2424740,NEMF,1.2565225714394763e-24,-0.9569465517997742,estrone,MCF7
2426721,PDPN,1.5667420714460679e-24,-0.5909994840621948,caffeine,MCF7
2426722,ZG16,2.0609863323856188e-24,-0.3846623301506042,caffeine,MCF7
2426723,STK16,3.983072055036195e-24,-0.4741748869419098,caffeine,MCF7
2426724,SLC9A3,6.826862196859346e-24,-0.9221259355545044,caffeine,MCF7
2426725,CINP,1.0104904349274157e-23,-0.5159060955047607,caffeine,MCF7
2426726,EPHA5,1.2052991859199853e-23,-0.6432903409004211,caffeine,MCF7
2426727,GIP,1.5239675257641126e-23,-0.6603874564170837,caffeine,MCF7
2426728,RAD51B,1.5676749250104725e-23,-0.4358977377414703,caffeine,MCF7
2426729,CRADD,1.6722938675335596e-23,-0.5014073848724365,caffeine,MCF7
2426730,HBD,2.001023943815917e-23,-0.8831545114517212,caffeine,MCF7
2426731,CRYBB3,2.4032693441789564e-23,-0.6212446093559265,caffeine,MCF7
2426732,SOX21,2.689586662223802e-23,-0.5457231998443604,caffeine,MCF7
2426733,RNF125,4.2307294927564624e-23,-0.5085406303405762,caffeine,MCF7
2426734,HTR4,4.324821252465843e-23,-0.670149564743042,caffeine,MCF7
2426735,TAP2,4.510240938746701e-23,-0.3922937214374542,caffeine,MCF7
2426736,FOXH1,4.769762000631742e-23,-0.6268607378005981,caffeine,MCF7
2426737,MRPS18A,4.8659868098526404e-23,-0.6370752453804016,caffeine,MCF7
2426738,PSME2,5.881527876687458e-23,-0.2522587180137634,caffeine,MCF7
2426739,SEMA7A,6.035910828250965e-23,-0.7951524257659912,caffeine,MCF7
2426740,ZNF576,6.458907808862611e-23,-0.3399899899959564,caffeine,MCF7
2428721,SMYD2,1.9195520022917712e-08,-0.2892953753471374,benzthiazide,MCF7
2428722,CENPC,2.532075457474896e-07,-0.3572955131530761,benzthiazide,MCF7
2428723,ATG4A,3.2994759771724e-07,-0.3722022771835327,benzthiazide,MCF7
2428724,C1D,4.798686691210652e-07,-0.2727735638618469,benzthiazide,MCF7
2428725,COMMD3,5.857339097640826e-07,-0.2962972223758697,benzthiazide,MCF7
2428726,TBPL1,7.84699265908523e-07,-0.2915598452091217,benzthiazide,MCF7
2428727,LIPT1,8.03417998667625e-07,-0.2416735589504242,benzthiazide,MCF7
2428728,ARMCX5,8.861466448160196e-07,-0.311875432729721,benzthiazide,MCF7
2428729,PRKRA,9.80863744260799e-07,-0.2452068477869033,benzthiazide,MCF7
2428730,PIKFYVE,1.1195163602921869e-06,-0.3881345093250274,benzthiazide,MCF7
2428731,ITGB1BP1,1.2096920773333837e-06,-0.0338927432894706,benzthiazide,MCF7
2428732,HBS1L,1.242873941345494e-06,-0.3057168126106262,benzthiazide,MCF7
2428733,CRIPT,1.3271437916248904e-06,-0.4031222462654114,benzthiazide,MCF7
2428734,DNAJC24,1.358177677821834e-06,-0.2720033228397369,benzthiazide,MCF7
2428735,GNAQ,1.4555234163777215e-06,-0.1119409948587417,benzthiazide,MCF7
2428736,TM9SF2,1.5241109830326166e-06,-0.3388439416885376,benzthiazide,MCF7
2428737,SNAPC5,1.6643543511031174e-06,-0.2914870381355285,benzthiazide,MCF7
2428738,RGS2,1.765775446758661e-06,-0.4604499936103821,benzthiazide,MCF7
2428739,TRIP12,1.789485489984644e-06,-0.3693908154964447,benzthiazide,MCF7
2428740,LONP1,2.0595906735504788e-06,0.2334198504686355,benzthiazide,MCF7
2430721,ARMCX5,1.9468106419586296e-07,-0.4872202277183532,dioxybenzone,MCF7
2430722,TCEAL1,1.993859645357593e-07,-0.2832308411598205,dioxybenzone,MCF7
2430723,MORC3,2.172506612593245e-07,-0.6814283132553101,dioxybenzone,MCF7
2430724,EAPP,2.446481998256369e-07,-0.5315675735473633,dioxybenzone,MCF7
2430725,MALT1,2.702153065818068e-07,-0.9596965312957764,dioxybenzone,MCF7
2430726,PRPS1,2.7407212371930805e-07,-0.2637321650981903,dioxybenzone,MCF7
2430727,RAB2A,2.7536950381982737e-07,-0.4062210321426391,dioxybenzone,MCF7
2430728,POP4,2.832792390164632e-07,-0.1577918827533722,dioxybenzone,MCF7
2430729,STMN1,3.861141921866487e-07,-0.2999892234802246,dioxybenzone,MCF7
2430730,TRMT61B,6.601116700377617e-07,-0.2968281805515289,dioxybenzone,MCF7
2430731,VAV3,8.835066419624012e-07,-0.4324564039707184,dioxybenzone,MCF7
2430732,OSTM1,9.119556674000693e-07,-0.2765845358371734,dioxybenzone,MCF7
2430733,SNAPC5,9.98182524817324e-07,-0.3448823690414428,dioxybenzone,MCF7
2430734,ATG4A,1.0394967915031957e-06,-0.4667482376098633,dioxybenzone,MCF7
2430735,GGH,1.1321883665467895e-06,-0.4512016475200653,dioxybenzone,MCF7
2430736,MTMR6,1.2163667926067858e-06,-0.3195416629314422,dioxybenzone,MCF7
2430737,LTN1,1.4220060319283255e-06,-0.47144815325737,dioxybenzone,MCF7
2430738,C1D,1.4866513419015508e-06,-0.3071478009223938,dioxybenzone,MCF7
2430739,GTF2A2,1.8546098128147555e-06,-0.2738229036331177,dioxybenzone,MCF7
2430740,MINDY3,1.9042428604595047e-06,-0.348870038986206,dioxybenzone,MCF7
2432721,TFAP2A,1.526874156850324e-17,-0.6966153383255005,metformin,MCF7
2432722,NUP88,2.788824777367088e-17,-0.1322672069072723,metformin,MCF7
2432723,TOMM34,4.469176951955538e-16,-0.2413690984249115,metformin,MCF7
2432724,CTNNAL1,1.623978886555972e-14,-0.4656949639320373,metformin,MCF7
2432725,NGLY1,3.017690241198992e-14,-0.2439062595367431,metformin,MCF7
2432726,ALG5,8.814965969868918e-14,-0.2658522427082062,metformin,MCF7
2432727,FOSL1,1.6928764169923345e-13,0.3803333342075348,metformin,MCF7
2432728,PSMC2,2.4811903418155273e-13,-0.2741036415100097,metformin,MCF7
2432729,NFIB,2.780343802288043e-13,-0.2263030707836151,metformin,MCF7
2432730,AGPAT1,3.331843823709497e-13,0.3579969108104706,metformin,MCF7
2432731,COL6A2,3.367436797857751e-13,-0.2918544113636017,metformin,MCF7
2432732,GPSM3,3.948357155241035e-13,0.3037890791893005,metformin,MCF7
2432733,MINDY1,4.111951560054276e-13,0.3023313879966736,metformin,MCF7
2432734,MR1,4.93001896397125e-13,0.2685346007347107,metformin,MCF7
2432735,DDR1,7.198813411026535e-13,0.2155019491910934,metformin,MCF7
2432736,IKBKE,7.993358553066968e-13,0.3000004589557647,metformin,MCF7
2432737,GCDH,1.2531265375147258e-12,0.1841509938240051,metformin,MCF7
2432738,NIPSNAP1,1.796277881317054e-12,0.1058560013771057,metformin,MCF7
2432739,LSM6,2.135811326659408e-12,-0.2522980868816376,metformin,MCF7
2432740,FAM117A,2.2753350317178224e-12,0.2130791544914245,metformin,MCF7
2434721,SLC2A6,4.5046916144480544e-10,0.3356630504131317,sertraline,MCF7
2434722,FDPS,1.0826943159664344e-08,0.3162939548492431,sertraline,MCF7
2434723,FADS2,1.8084838261311432e-08,0.3345796465873718,sertraline,MCF7
2434724,ACAT2,4.3863473069528966e-08,0.1189472153782844,sertraline,MCF7
2434725,ATG4A,6.202088886673749e-08,-0.5376490354537964,sertraline,MCF7
2434726,COL4A5,7.74615356755713e-08,-0.2563181519508362,sertraline,MCF7
2434727,DDIT4,9.472546631526677e-08,0.2034117430448532,sertraline,MCF7
2434728,DCTN5,1.2686305316995014e-07,-0.5080235004425049,sertraline,MCF7
2434729,MALT1,1.646249035612366e-07,-0.927700698375702,sertraline,MCF7
2434730,MTMR2,1.727209547362078e-07,-0.4877327680587768,sertraline,MCF7
2434731,YKT6,1.8294504760037818e-07,-0.3756897747516632,sertraline,MCF7
2434732,PSME3,2.2460770085652405e-07,-0.330031007528305,sertraline,MCF7
2434733,SQLE,2.458107960077115e-07,0.1864593625068664,sertraline,MCF7
2434734,VRK2,2.702153065818068e-07,-0.469478577375412,sertraline,MCF7
2434735,AGPS,3.754464514166997e-07,-0.6082048416137695,sertraline,MCF7
2434736,SNCA,4.586558755384051e-07,-0.4814042150974273,sertraline,MCF7
2434737,GDE1,4.793048993688822e-07,-0.2875913977622986,sertraline,MCF7
2434738,CCP110,7.10219283905857e-07,-0.3955160677433014,sertraline,MCF7
2434739,RAP1GDS1,9.202446424207792e-07,-0.2954504489898681,sertraline,MCF7
2434740,STMN1,1.0209356565164392e-06,-0.2685506343841553,sertraline,MCF7
2436721,EPS15,5.193174679492403e-05,-0.4329279959201813,testosterone,MCF7
2436722,SOX9,5.614113094145393e-05,0.2356431633234024,testosterone,MCF7
2436723,SNX4,5.9431285510482776e-05,-0.2750100195407867,testosterone,MCF7
2436724,COL4A5,6.130204727279404e-05,-0.3093974590301513,testosterone,MCF7
2436725,TPM2,8.249826795275362e-05,0.2997216582298279,testosterone,MCF7
2436726,GALC,8.291828391658143e-05,-0.2648659646511078,testosterone,MCF7
2436727,ATG4A,8.419049072438897e-05,-0.6528169512748718,testosterone,MCF7
2436728,RMC1,8.767382550993672e-05,-0.3829765915870666,testosterone,MCF7
2436729,EIF4E,0.0001025003404032,-0.3053746819496155,testosterone,MCF7
2436730,FGF13,0.0001138561505942,-0.2931676208972931,testosterone,MCF7
2436731,ALDH2,0.0001331360846515,-0.9814651608467102,testosterone,MCF7
2436732,GCA,0.0001374799091724,-0.2965985536575317,testosterone,MCF7
2436733,TRIM68,0.0001569932295666,-0.7142369151115417,testosterone,MCF7
2436734,GPNMB,0.0001593154790249,-0.5256853103637695,testosterone,MCF7
2436735,BEX4,0.0001664776884712,-0.3329418897628784,testosterone,MCF7
2436736,ARL5A,0.0001689316526083,-0.2712242901325226,testosterone,MCF7
2436737,TCEAL1,0.0001808401169421,-0.3934167921543121,testosterone,MCF7
2436738,MAGEH1,0.0001817202438989,-0.3478187024593353,testosterone,MCF7
2436739,RPL13,0.0001834925929472,0.2131264507770538,testosterone,MCF7
2436740,SLC25A36,0.0001843848492967,-0.4023504853248596,testosterone,MCF7
2438721,MTMR6,6.651618847595279e-10,-0.2223749011754989,theophylline,MCF7
2438722,ALG5,1.914223671711821e-09,-0.27923384308815,theophylline,MCF7
2438723,TFAP2A,6.053383553235331e-09,-0.5283851623535156,theophylline,MCF7
