names,logfoldchanges
IFI27,-0.213316098
CLN6,0.379395306
ZSCAN31,-0.326141506
TSN,0.185655087
IRF2BP1,0.459588289
PDZK1IP1,0.429239005
DNAJB9,-0.367526978
OBSL1,0.246589646
MRPS2,0.20247291
RFC2,0.214907199
ENSA,-0.334181458
FYCO1,-0.376617908
BCS1L,0.221081734
POLR2C,0.223527491
MRPL40,0.181474864
GOT1,0.235677004
MYOZ3,0.465466529
CXCL2,-0.218633384
WWC2,0.225561559
DHDDS,0.291493535
BNIP3,-0.083755746
MAP2K1,0.171162874
KLHL4,0.28419736
MAP4K4,-0.530157626
TRPC6,0.335051447
SH2B1,0.369031757
KCNJ6,0.345738977
LARGE1,0.299086452
HTR3A,0.301475644
RGS17,0.242226973
RHOT2,0.486654758
RDH16,0.433035821
FETUB,0.389453828
SSBP2,-1.317333102
KDM5B,-0.371769667
SDCBP,-0.291157752
GPR25,0.428868651
SEMA7A,0.544181883
RUVBL1,-0.159611389
MIA2,0.419594079
SLC25A12,-0.332102954
AGFG1,-0.357337117
PHC3,0.377561271
DNASE1L2,0.538790703
ATP1B1,-0.151791707
IMMT,-0.434399456
LFNG,0.379490495
CFHR4,0.33318001
ACAT2,0.148131102
CD80,0.374675274
LUZP4,0.415313661
CD80,0.438315034
DLX4,0.391753882
HAAO,0.436882973
PRSS53,0.404569745
RAX,0.430724829
ZSWIM1,0.432983994
CRHR2,0.438593894
TEX13B,0.423123777
ADPRH,0.46756357
IL19,0.437171727
NR6A1,0.505098581
PRRX2,0.423358619
LFNG,0.365737259
CTF1,0.426000655
PFKFB1,0.347887427
LUZP4,0.456840992
CDC16,-0.181956589
TMEM248,-0.251651943
CCDC7,0.384790659
TAPT1,0.429848194
RAP1GAP,-0.233584002
CYB561,-0.250009358
IER3,-0.208282337
TAT,0.368132681
RGS2,-0.208262682
SLC22A1,0.281174988
CFHR4,0.342870146
MMP26,0.430463016
HES1,-0.258988231
SQSTM1,-0.124161214
LPAL2,0.344425142
LHX6,0.25737533
RAN,0.31781584
HRG,0.324233085
PACSIN2,-0.291130602
SYNE2,-0.231550112
JUNB,-0.174891949
ATF2,-0.30897522
NAMPT,-0.264034241
RPS6,-0.112859771
PHC2,-0.441777706
SLC25A12,-0.397345304
DSN1,-0.260986686
UCHL5,-0.348006934
SLC30A9,-0.410464525
CALB1,0.734568417
NDEL1,-0.484905571
INTS7,-0.303742349
KIFAP3,-0.634501755
RANBP6,-0.724028826
BMP6,0.458739758
UBAP2,-0.384368688
RORA,-0.295714974
AHNAK2,-0.235626832
CCT4,-0.271901995
TM4SF20,0.243192583
NUP155,-0.401532888
KCTD3,-0.310708076
SBF1,-0.458684921
NME6,-0.323747456
KIF3B,-0.314890504
MTCL1,-0.224788755
CDCA8,-0.177285761
SNW1,-0.198793307
SERP1,-0.193219766
TMSB10,-0.330039293
MAX,-0.159432665
HNRNPU,-0.229271501
COBL,-0.172230795
BCAS1,-0.266215324
SPINT2,-0.108228318
BLMH,-0.162399083
PPP2R1B,-0.212736428
LDLR,-0.203483507
RASA4,-0.280069321
SYK,-0.215921089
WWC1,-0.169314563
MYBL2,-0.210717306
MBTPS2,-0.404094845
ZNF430,-0.207251221
FNTB,-0.434992254
PARD3,-0.29942888
MAPK14,-0.357013762
PIGC,-0.248910397
UBE2I,-0.219479486
TAF1,-0.468040079
PRDM4,-0.167630553
HNRNPUL2,-0.503186285
DLG5,-0.173918486
AGPAT2,-0.247861221
AP1S1,-0.151654825
GLE1,-0.351881772
PTPN11,-0.190477535
RPS25,-0.234331518
FKBP5,-0.311302781
DDX50,-0.152820632
ASCC1,-0.236277923
FDX1,-0.16878736
TRPV4,-0.31045416
SMARCD2,-0.187592849
GOLGA3,0.4696244
PDLIM4,0.319849044
CD151,0.363475323
RFC2,0.261404186
PSMD9,0.242965952
DCTD,0.151050776
STAT5A,0.305611372
EFHD1,-0.43451187
ARL6IP4,0.414665312
EBP,0.289413601
IP6K2,0.452996224
CCND3,0.155634478
PAK4,0.230975866
USP34,-0.539309323
ATP6V0E2,0.25484553
TMED1,0.433328301
QRSL1,-0.266756892
RAB22A,0.264647126
SPRY2,0.179108158
PMF1,0.38416338
ATOX1,0.235742629
PYGO1,-0.53493917
PITPNM1,0.349232107
PSMD9,0.228913769
TNIP1,0.155161873
JMJD6,0.1769173
ITGA7,-0.389080763
TSPAN4,0.234591141
LIG1,0.294241816
GPRC5B,-0.238715798
FCGRT,0.261408031
ARHGEF15,-0.519690335
RPL3,-0.369277567
REN,-0.387131184
GDF9,-0.349322766
PDE5A,-0.566388249
CREB3L2,-0.368275404
SLC50A1,0.27461049
DPYSL3,-0.283925414
POU3F2,0.438440353
STX1A,0.148124576
SQLE,-0.224179178
DSCC1,-0.26294601
LAMB3,0.151472777
BCL3,0.323859334
CHL1,0.307159245
INPP1,0.168600157
ERCC5,0.30281806
GPNMB,-0.21937041
HSPB1,0.390953243
TBP,0.267585337
EIF3L,-0.448003083
TNFAIP2,0.159057304
EIF3H,-0.275871038
SDHB,0.150819451
RELB,0.578690231
CAPN5,0.229984999
AMBP,-0.255836904
MALT1,0.217885211
DCTD,0.127776906
CHRM3,-0.212882042
CUBN,-0.261788398
TRPM6,-0.387668908
SLC22A2,-0.389864713
GABRG3,-0.423420817
TBR1,-0.352422982
NAB2,-0.24316065
NAT8B,-0.391434342
DNMT3L,-0.419519037
H6PD,-0.268466622
ANKRD34C,-0.474678516
ROS1,-0.386803865
FOXN1,-0.3661066
BMP15,-0.36640349
MTOR,-0.522710562
GABBR2,-0.324557006
ESM1,-0.3455365
FRAS1,-0.27376315
ERICH1,-0.445820481
ZNF767P,-0.214526176
NFYC,0.40399164
FGR,0.37035203
ETS1,-0.472630501
PDE8A,-0.339906037
MLLT10,-0.990190864
NFKBIE,-0.486204296
POT1,-0.343338221
LITAF,-0.319733202
TUBA1B,-0.447190821
MDK,0.20908764
FTL,-0.372933418
UBE2D4,0.327809989
KRT19,-0.215818837
HOOK1,-0.235134915
ICMT,0.257227838
IL16,-0.332852274
MECP2,-0.383784831
FCGRT,0.298044384
MOB1A,-0.183186367
FZD6,-0.222195745
VGLL4,0.264881015
AMDHD2,0.477180928
ZNF134,-0.3518852
MSMO1,-0.218511909
PYGO1,-0.457971632
ZSCAN16,-0.23882325
IGFBP7,-0.393057317
SQLE,-0.194842383
RPS21,-0.561576962
CNPY2,0.233933374
BTK,-0.189483061
CKB,-0.250551671
ZKSCAN7,-0.348576367
DET1,-0.2745983
RAP1A,-0.201243177
ZNF33B,-0.377639532
PFKP,0.290572047
EIF2AK2,0.176165402
RPS3,-0.379295141
DRG1,-0.266894102
PYGO1,-0.537876368
DDB2,0.295193404
IGFBP7,-0.439082801
SENP7,-0.623533368
TNFRSF1B,0.298781335
ARL2BP,-0.439860731
YWHAE,0.416763723
MMADHC,-0.223197222
RPS6KA1,0.192660719
VGLL4,0.193216532
CDK13,-0.31483373
USP34,-0.458093226
RPS29,-0.397206724
AMDHD2,0.400867999
COG4,0.248908564
CDK10,0.27967599
ARPC4,0.41241464
PDE8A,-0.260351837
PAFAH1B3,0.167476907
ZNF711,-0.391286939
DCK,-0.662494183
LHPP,0.389911681
UTP3,-0.558651745
CRX,0.53659755
NCBP2,-0.617853403
TNPO2,0.353515685
TNKS,0.444873184
RCN2,-1.166266322
GH1,0.329589278
MFAP1,-0.573098898
USP53,0.457714736
VEZF1,-0.523505032
KCND1,0.499194026
GLRA1,0.479976863
TNNI3K,0.496280015
COBLL1,-0.233064294
RNF122,0.575961173
SLC6A5,0.528496504
ECE2,0.578612387
RTEL1,0.496672094
PTPRZ1,-0.322092742
NPR1,0.409350961
LRRC1,-0.210937813
STX18,-0.252232134
CDC6,-0.264239937
SIRPG,-0.341970652
PAF1,-0.330877721
TAX1BP1,-0.30219242
UST,-0.255250275
PAQR3,-0.505471289
SPOP,-0.292528063
GSPT1,-0.338292986
ICAM2,0.162004068
GDI2,-0.263866633
CTDSP2,-0.437925369
RAPGEF3,0.336231232
DBP,-0.35424751
ANKFY1,-0.672367036
SMARCA5,-0.876353502
MTTP,-0.491650671
NOVA1,0.373108119
S100A7,-2.657341242
PITX1,-0.218802154
UFM1,-0.216754004
IK,-0.296224385
RCAN1,-0.324571103
UST,-0.293576926
TACSTD2,-0.24516812
CNBP,-0.472020775
PABPC3,-0.302806914
MICA,-0.45081681
TEX14,0.410323083
SLC3A2,-0.364993095
WNT5A,-0.254103035
SRBD1,-0.367166996
RANBP9,-0.438613445
LTF,-0.515776277
SUMO3,-0.296329975
ST3GAL5,-0.314629227
COL6A3,-0.340252161
PDK1,-0.302162617
CLDN1,-0.26201719
NKX3-1,-0.102670141
TWSG1,-0.319404542
SYF2,-0.26898858
APIP,-0.176457539
ELK4,-0.471211731
HSDL2,-0.2286544
SYK,-0.226094812
MAPK14,-0.319415092
MTSS1,-0.378638178
TMPRSS11D,-0.468885005
IPO8,-0.416384578
HNRNPUL2,-0.323792428
EXOC2,-0.240082309
DSC3,-0.224227548
WASF2,-0.198972255
EPS15L1,0.274915457
PLCB4,-0.324612349
HYAL2,-0.16965282
MPST,0.429855675
CYB5R3,0.277271807
SAMM50,0.234900862
TFIP11,0.633878589
EEF2,0.453757286
PTK7,0.323659092
MCAT,0.290363461
ATP6V0A1,0.623960316
PPIE,0.230244666
ZER1,0.124282859
TOP3B,0.44047761
PCYT2,0.390624076
ZFAND3,0.31481427
AP2A2,0.46424666
THAP4,0.381349981
GSDME,0.145256415
WDR46,0.412317306
SMPD2,0.401095152
EIF5,-0.232348159
STK25,0.314825237
ZNHIT1,0.198494315
TOMM70,-0.148491889
SMAP1,-0.437070847
ATG2B,-0.509132445
HTATIP2,-0.229680225
TDRD3,-0.28293559
ADGRA3,-0.197869003
FRMD4B,-0.320538431
FIS1,0.193329468
PPP2CA,-0.290302008
IK,-0.293599427
PPP2R5C,-0.310061783
CAT,-0.181815013
ACTR2,-0.276075155
YWHAZ,-0.463640064
COL5A1,-0.353666395
RAP2B,-0.221028745
VPS28,-0.345848799
HTR3A,0.28841728
CLTC,-0.106492698
UFSP2,-0.317705542
APOBEC3B,-0.334553659
HTR3A,0.349594206
TIAM1,-0.10643097
PHACTR1,-0.314812005
F2R,-0.507154942
TNFRSF4,-0.271745235
CCDC85B,-0.278918803
ACTR3,-0.33152321
GRHPR,0.226420999
VAMP8,-0.107414193
ACSL3,-0.243869945
RASGRF1,-0.405834466
DSC2,-0.316851586
TALDO1,-0.275181174
NUP88,-0.118079878
SPINT2,-0.134959683
SNRPA,0.223681569
C1D,-0.275821447
PDXK,-0.260461986
ACOX1,-0.285725027
DDX21,-0.518978953
RAP2B,-0.274651438
MATR3,-0.449614853
DNAJB4,-0.511729598
DNM1L,-0.135596365
FDX1,-0.200131118
TMEM47,-0.470521301
AHNAK,-0.333726466
IK,-0.327279985
ABCG2,-0.170100942
PRPSAP1,-0.284922719
EVI5,-0.23299022
CETN3,-0.530939221
PAPSS1,-0.774548292
UTP11,-0.35090068
NEMP1,-0.408184141
RNF13,-0.454194039
ELOVL5,-0.190210596
DDX10,-0.305820256
MCM5,0.485821098
LEPR,-1.692575336
DENND3,0.243779719
PSD3,-0.414314628
TWF1,-0.280447453
CXCR1,0.535731435
HTR1B,0.541596293
OPRD1,0.548420012
TSNAXIP1,0.507733285
ITGB3,-1.094591022
RPGRIP1,0.420508295
SOD3,0.398482323
MGRN1,0.514866829
GRM2,0.547638059
RFK,-0.524680912
GOT2,0.240893885
MYO1F,0.447867036
INS,0.379358202
MCM4,0.311928809
ECE2,0.543424904
GYS1,0.646376371
MLEC,0.209984735
RPAP1,0.464664072
EXOC7,0.35387972
PSMD2,0.082905389
ASAP3,0.403722256
WIZ,0.669784606
TNKS,0.380025953
BORCS8,0.368153304
UBR4,0.427074105
RAF1,0.495239019
NOP53,0.280959994
NCOR1,0.292167246
SIN3B,0.32978633
HIVEP3,0.509035349
SND1,0.37978819
SRRT,0.270011842
DUS1L,0.372545063
STRN4,0.47979486
TXNDC9,-0.120684251
FABP7,0.244124547
EPPK1,-0.436937243
CAT,-0.24374257
TRA2A,-0.268846929
SFTPB,-28.29086113
GAS1,0.249695405
PPIG,-0.445533723
SCAPER,-0.25292322
NBR1,-0.512910426
MRPS31,-0.262358993
ANKHD1,-0.997262597
CAPN15,0.307764202
KDELR2,-0.410454631
CYP3A4,-0.311851889
SNX2,-0.35520035
CHMP1B,-0.465574831
IFI30,-0.297582448
DIO2,-0.661671042
MYLPF,0.306196421
APOC3,-0.509382606
HEXB,-0.251707017
DEFB4A,-0.593551517
PDCL,-0.303750575
CDC34,0.501882672
CYP1A1,-0.498363554
SOX4,-0.463053852
UFSP2,-0.344430655
NSA2,-0.621733546
DRG2,0.328119248
BAMBI,-0.492734045
SIN3B,0.320142567
P4HA2,-0.813190877
PDZD8,-0.254687488
SPAG7,0.359773099
IVL,-0.87839222
PSD3,-0.312944442
EGFR,-0.576891541
USP21,0.386390895
YRDC,-0.331712633
BDH2,-0.638198435
LBR,-0.234174863
RFC2,0.263032049
CORO1A,0.366967201
GNB3,0.420152307
CLIC3,-1.075970292
OXCT2,0.365647644
CCDC130,0.309924096
MFGE8,0.324217111
SLC38A4,-0.341346145
MBNL3,-0.634437382
ENPP4,-0.192016959
PNP,0.16791378
MAT2B,-0.371027082
NECTIN2,0.38231346
HOXB1,0.472332656
HLA-DRA,-0.19622083
OVGP1,0.355147541
RAD54L2,0.398669302
PTDSS2,0.441478759
CYP2C8,-0.398709565
DPF3,0.500227451
PNP,0.212263942
MRPL16,0.211633801
TNPO2,0.341686934
ALDH1A2,0.263031811
PLPPR1,-0.283166289
ABCC5,-0.470174193
APAF1,0.441016585
SOX2,-0.364954263
AHSA1,0.193568125
DGKI,-0.520807981
TPO,-0.399670631
NDUFA10,0.21646148
GDNF,0.301984578
ZNF197,0.412756264
LONRF3,0.315257728
CRYGD,0.420418888
EMC6,0.22495158
MTHFD1,0.149614751
EXD2,0.244915441
STX11,-0.402301878
RAB31,-0.251694739
WASF2,-0.237357363
SP1,-0.409253299
GLE1,-0.28315571
CEBPG,-0.171521097
MFGE8,0.233041376
SOD3,0.249297917
RPA2,-0.151193231
SMAD7,0.129687965
KDM1A,-0.246562347
CIR1,-0.25772965
TAF1,-0.468376964
YBX3,-0.186849937
RNASEL,-0.325849324
NQO1,-0.221077189
ELK4,-0.436103642
KAT6A,-0.167489618
SSRP1,-0.17831783
CTCF,-0.098042615
INSL6,0.463839322
DNAJC22,0.243388787
BFSP2,0.452800989
SDCBP,-0.341426581
SPDEF,0.344500154
GPR25,0.431262881
HDAC11,0.56737709
AMHR2,0.446889609
C16orf70,0.504175603
BAIAP3,0.3766132
SLC9A3,0.507771373
TMCO1,-0.167823404
GJB4,0.555610001
ELF2,-0.418842703
ANP32A,-0.346243382
SOX21,0.429004014
AIMP1,-0.399786115
LUZP4,0.469208986
NYX,0.370351821
PDE11A,0.36611402
CTPS2,-0.358547837
APOC3,-0.623686612
N4BP1,-0.352301419
TUBGCP4,-0.36984244
SERPIND1,-0.549022913
ABI1,-0.331677169
APOBEC3A,-0.560881972
IKBKB,-0.29411301
GTF3C4,-0.333566993
QSER1,-0.557721019
ABCG5,-0.502153397
APOB,-0.536210239
MERTK,-0.503810287
MAT2B,-0.345633417
SLC20A2,-0.290610909
TIAM1,-0.088916354
GSPT1,-0.351145059
MCL1,-0.274203032
SERPINC1,-0.461246103
APOBEC3B,-0.227711827
NUP88,-0.177740559
SERF2,0.299504459
COPS3,-0.283700407
AP3M2,-0.235817701
AGK,-0.344073862
NEK1,-0.507960618
JAG1,-0.244825423
DIAPH2,-0.375154942
MAP1B,-0.429267615
SLC4A7,-0.509565949
COQ7,-0.239871219
ARMCX2,-0.210225642
SMC3,-0.256713867
TRAPPC11,-0.276417047
AKR7A2,-0.151907265
PIK3C3,-0.185678542
LPAR3,-0.338051319
RTN1,-0.460221529
WDR3,-0.315733612
SLITRK3,-0.388921916
NDUFB8,0.305077851
TMEM109,0.198485881
DCTN1,0.613681018
TRAPPC12,0.378398269
IRGQ,0.374354273
HAUS7,0.319133133
EXOC7,0.26571998
MLEC,0.179369554
CDK5RAP1,0.272641093
DCK,-0.574161828
ACADVL,0.545325458
HDLBP,0.298509747
PPP1R7,0.302137583
EIF3B,0.253047943
KXD1,0.208685532
UROD,0.378281742
SH2B3,0.240581959
STRADA,0.248265192
PSMD2,0.076550432
NUCB1,0.570209146
LFNG,0.389628142
COLQ,0.476832449
ATP13A3,-0.330601186
CHIT1,0.397148013
TMCO1,-0.174084038
RBM6,0.252893627
RAD54L,0.338858545
ESPL1,0.299352765
KCNK15,0.416587055
LUZP4,0.440455496
CLASP2,-0.427976012
GNPDA1,-0.144030035
TACR2,0.413396746
PPP1R2,-0.528287768
ARMCX5,-0.365139067
PIK3CB,-0.305891097
SOX9,-0.193967566
ADAMTSL4,0.323321164
RBM5,0.363883555
JPH2,0.352862865
XCR1,0.49045971
ZNF276,0.499919295
COLQ,0.570237398
GPR25,0.497553289
MPPED1,0.374340832
PFKFB1,0.421419889
HCRTR1,0.472875178
CABP2,0.47070381
TBX4,0.406244904
SCN5A,0.320001364
CEACAM3,0.6064533
ELAVL1,0.680843413
CRHR2,0.479795069
CACNA1E,0.412029594
RABL6,0.472269684
CCDC70,0.506166697
SLC35A1,0.169856653
GP6,0.509965897
GRK1,0.412591368
KISS1,0.245816872
BFSP2,0.412103027
ADARB2,0.490246385
DNAJB14,-0.241686061
GPR37L1,0.41220212
MPIG6B,0.463775337
SLC5A4,0.588668108
CCL27,0.5052827
TSPO2,0.432048827
MSI1,0.418476641
CDH10,0.429260194
AKR1B1,-0.228410885
RAB11FIP3,0.41659686
CASS4,0.472951502
ERMAP,0.232482702
HOXD12,0.407298177
MIP,0.511743188
ANKRD53,0.364726335
PLSCR2,0.403130591
CYBC1,0.212250561
MRNIP,0.350281805
SPRY1,0.431436926
RAC1,0.374098539
DESI2,0.497408777
TNFRSF21,0.154783651
GLDC,-0.537882924
TMEM209,0.544196129
METTL18,0.435752869
MTERF3,0.280494124
GCN1,-0.656095028
DSN1,0.269277304
RAB9A,0.462896943
WDR41,0.358086228
AP3S1,0.356574774
FASTKD3,0.355243802
IQGAP1,0.235427871
STK17A,0.326794952
STMN3,0.543983996
UBE2D3,0.303923726
UBE2A,0.301610053
HMGXB4,0.326358467
KLHL2,0.368084878
FCGR2A,0.285956353
OFD1,0.383818895
BNIP1,-0.402018458
RAC1,0.39172852
ATP2B1,0.326863557
UGDH,0.280674398
CCDC28A,0.490728676
TNFRSF21,0.155154109
ZNHIT6,0.367857605
FBXO5,0.414643079
NLK,0.410731673
FAT1,0.243309051
PON2,0.181158349
CSF2RB,0.467747062
SUPT4H1,0.329279006
SMC1A,0.281604886
FANCL,0.191384152
DMC1,0.491152138
SUB1,0.323928356
FGF21,-0.571404219
UFSP2,0.369865179
GP2,-0.890952647
TPM1,0.290392876
AKR7A2,0.199765161
ALX4,-0.826687574
RRH,-1.196536899
OARD1,0.389899522
CORO1A,-0.386819959
SEM1,0.241716757
TRAF3IP3,-0.592367351
GJA8,-0.895403862
ZDHHC6,0.339235544
FFAR3,-0.841617107
TRIM46,-0.948251128
CASS4,-0.860345066
INSL6,-0.766878426
GNAT1,-0.958736479
GRIK1,-0.679036558
ANP32B,0.3619591
RFC2,0.317141563
PSMD9,0.2744973
PAK4,0.277397364
PSMB8,0.076623179
PAFAH1B3,0.19084543
UNC119,0.453690559
TRAFD1,0.34436062
SSNA1,0.338603258
CHAF1B,0.324103564
ANKZF1,0.349834472
PDE5A,-0.693120778
PFKFB4,0.37771371
DCTD,0.154427916
STXBP2,0.204712942
BNIP1,0.26488921
ZMIZ2,0.279328078
RELB,0.438169986
ACTN4,0.252099603
MST1R,0.208693519
HSPB1,0.412090361
PLAUR,0.268261701
POLR2L,0.313744575
ACTR1B,0.39934653
SLC50A1,0.342833966
PMVK,0.372977138
ICMT,0.272071779
CDKN2D,0.435380846
RPL10,-0.28353861
FXR2,0.329978347
JMJD6,0.189198777
SPATA20,0.251501828
PSMD9,0.24207446
PITPNM1,0.324170321
PAQR6,0.386255026
BCL3,0.304159492
GDPD5,0.12365669
IL4,-0.5368523
ZHX2,-0.329336166
SULT4A1,0.322898567
ACAD8,0.24680981
DDIT4,0.457493365
ALDOA,0.206676245
BNIP3,0.219430178
SPAG4,0.797298074
NUDCD3,0.299485236
ALDOC,0.469453424
BNIP3L,0.294485718
PTGDS,0.335900843
NQO2,-0.436818033
ERGIC3,0.222004697
HPX,-0.581588089
JMJD6,0.18520768
ENO2,0.282357156
RALY,0.342592716
TSPAN4,0.246613562
NDRG1,0.262418509
NFS1,0.264457792
AHR,0.232687905
TSC22D4,0.506389678
BLCAP,0.185044855
TSC22D4,0.522515178
MAP3K6,0.471086323
LAMB3,0.172623456
MAZ,0.461791754
RAP1A,-0.245920599
RIN1,0.347370356
IL4,-0.545460403
BCL3,0.333829701
DCN,-0.376392633
LRP2,-0.365672469
PLCG1,0.338477761
PSMD9,0.232658774
POFUT1,0.403544247
MST1R,0.215117335
EMCN,-0.736614764
AKT3,-0.247815579
ZSCAN9,-0.359840751
PSMA2,-0.353113294
ITGB3BP,-0.265922219
PA2G4,0.432588607
ICMT,0.325639248
PIP4K2B,0.231879771
EIF3H,-0.291813195
PCIF1,0.373547465
PSMA2,-0.335973412
COPG1,0.248012528
CCNF,0.537585974
TNFRSF1B,0.309162199
DRG1,-0.304550111
MALT1,0.221614271
CYP3A7,-0.364021868
RNF146,-0.629254401
MMADHC,-0.232535899
CHIC2,-0.186263531
CLTB,0.298234344
MAP3K6,0.399633348
PCGF2,0.232774183
EEF1E1,-0.279816568
MAN2B1,0.310650647
SCAMP4,0.379017234
PSMD9,0.265088648
RFC2,0.276799828
ZKSCAN8,-0.616014123
HSPB1,0.427036136
LETM1,0.353661984
ARL6IP4,0.407390773
ETV4,0.184645951
MYCN,-0.935848653
PPP1CA,0.257144004
PAFAH1B3,0.187289685
PPP3CC,0.243456304
DCTD,0.151413754
UBE2S,0.250010073
PRKAB2,-0.745927215
NCAPH,0.208428577
CDK2AP2,0.464509219
SEC61A1,0.307953745
ATP6V0E2,0.256089568
RPS6KA1,0.203447863
COG4,0.276052505
PSMD9,0.250064015
PAFAH1B3,0.198361948
TADA3,0.386675
KLF7,-0.47446692
ZNF33B,-0.473544598
MYBBP1A,0.501524508
ICMT,0.296094418
CDK10,0.368484497
CDCA3,0.218384802
HMG20B,0.258736283
PAK4,0.228427812
SNRNP70,0.315682709
TMEM109,0.170377269
CD151,0.326537043
LAMB2,0.421369016
MAPK3,0.285481811
AKT1,0.128749371
PPP1R14B,0.30940327
NEDD8,0.296191841
MICALL2,0.252344221
SQLE,-0.255382717
SENP3,0.32019338
IRS1,-0.212979227
MYBBP1A,0.543038964
TMEM209,-0.549693108
MED13L,-0.400242031
ZNF510,-0.458065659
MPDU1,0.22839877
LRRC42,0.376488
ZBTB6,-0.590505362
RPL13,-0.2648848
CSE1L,-0.294575423
WRAP73,0.293571323
WWOX,-0.13103357
S100A13,0.157638967
CCDC47,-0.271645278
C1QBP,0.152810216
FAM124B,-0.30264473
CDK16,0.261212528
PDLIM4,0.244795337
SETD6,-0.253843784
TANC2,-0.391555488
RNF146,-0.673009574
PPIL2,0.373548448
EEF1E1,-0.296946287
NBPF10,-1.034708977
ARFRP1,0.362316132
WSB1,-0.650383413
MYBBP1A,0.499119937
WDR6,0.370373994
CLTB,0.325373858
MAPK3,0.294185847
TNIP1,0.164931953
MMADHC,-0.229482174
PYGO1,-0.501968861
PAFAH1B3,0.180795968
ARL2BP,-0.517855346
RHOBTB3,-0.28458336
ACTR2,-0.308740437
ARPC4,0.463296592
ZNF804A,-0.471360862
NUP153,-0.345879048
STOML1,0.404934525
MAN1A2,-0.7445274
GLO1,-0.360517025
WDR26,-0.31993261
MS4A6A,0.288173705
NFKB1,0.320601344
CCDC85C,0.384120524
PDCD2,0.280900925
TUG1,-0.38730371
PFKP,0.30872339
MRPS22,0.164083004
ATP5MF,0.257574677
EIF3L,-0.446021616
OSBPL10,-0.463406295
ST13,-0.357071668
PLSCR3,0.203129649
HIPK2,-0.501230061
CD1B,-1.058351636
NUDCD3,0.323616654
SLC25A11,0.60369736
ATP5F1D,0.394227862
CDK10,0.415760398
STOML1,0.480868161
PSMA1,-0.337723047
FAM124B,-0.411013395
U2AF2,0.380077958
RAB1B,0.304653645
STUB1,0.223449096
TSPAN4,0.277135789
GMPPA,0.325004935
MLST8,0.50679189
CENPT,0.451760471
CCNF,0.567590892
TECR,0.30040139
COG7,-0.125857547
UNC93B1,0.373381257
PTPA,0.316695154
IGFBP7,-0.461034417
KLHL2,0.39901942
PPM1A,0.3193084
SPRY1,0.43624711
WDR41,0.437833399
C10orf88,0.384491235
NLK,0.416659176
SUB1,0.370069385
SMURF2,0.352326423
ACSL4,0.567608774
ZNF518A,0.419680983
VGLL3,0.756589055
TAF9,0.415821701
TNFRSF21,0.161298752
MTMR1,0.275497854
MTERF1,0.244409502
NXT2,0.326584429
MYL12A,0.470859051
ZBTB14,0.140527517
VRK3,-0.398028761
PON2,0.180021778
KRT19,0.255512834
GAPDHS,0.558762074
ASF1B,-0.414296985
GDAP1,0.527086735
NELL1,0.224721104
ZBTB7C,0.470035493
PTGER4,0.371360242
MECP2,0.350542068
RFX3,0.686629176
ITGB3BP,0.308781177
NPHP4,0.42723304
ABCD2,0.445727527
PYGO1,0.374778867
CRLF1,-0.838779628
IL17A,0.363572806
ZNF804A,0.430168509
FGGY,-0.387812883
MDM4,0.521747708
MAP2,0.270870745
XAF1,0.339028686
ETV4,-0.351019919
MVK,-0.85077244
SNAPC3,0.854196131
MBTPS2,0.613960385
EXD2,0.350118876
ANKRD10,0.387342215
NRAS,0.33761999
GPD2,0.656924844
GSDMD,-0.796039879
LIG4,0.707963169
RPS6KB1,0.676075876
PSMB8,-0.314733475
PRC1,0.440129429
DCTN4,0.668623626
HAPLN1,-0.493083596
ARAF,-1.014564157
CLDN16,-0.666199148
DUSP10,0.335190684
VPREB1,-0.367084831
TGM4,-0.89279151
DDX46,0.552339554
FAM90A1,-0.905555546
HNRNPD,0.372021288
KHDRBS1,0.565043688
IL15RA,-0.543077767
DHX58,-0.521041751
PPOX,-0.613501608
PRDX1,0.408079386
FETUB,-0.644391537
CCR3,-0.68348819
HOXD9,-1.205507398
KIF17,-0.99651289
XBP1,0.542462409
IL18RAP,-0.792166531
CNGA1,-0.582942426
KIR3DL1,-1.490192413
CRELD1,-0.789469957
IL10RA,-0.860213399
PPP3CA,0.286698282
TFR2,-0.493100107
RASIP1,-1.047590256
CDH6,-0.738322139
MMP3,-0.864824295
RNF19A,0.757653832
IL13RA2,0.293855906
CCL17,-0.619062603
GUCA1A,-1.223802328
FABP3,-1.051261783
CSNK1A1,0.832741678
PLS1,0.31843096
SRSF1,0.712424695
MAGI1,-0.654497862
SCRIB,-1.027876496
NAXD,0.229861379
RNF126,-0.713772237
MGAT2,0.297874629
MMP24,-1.059160233
GABPB1,0.564032257
CNOT6,0.437991023
OTULINL,-1.088683367
CLEC3B,0.416396707
DDIT4,-0.557062387
ACKR3,0.497181922
NKRF,-0.77006489
CIDEC,0.744796038
SRP9,0.537939906
TP53,-0.396459043
SULT1A2,0.327467293
SOX18,0.557984054
EMCN,0.68727231
PCYT2,-0.662173152
SLC4A5,0.517567873
FAM50A,-0.522942007
AQP1,0.929977298
DCLK2,0.684168816
PRKRA,0.340375632
ALOX12,0.476421595
SLC10A2,0.592825055
HDLBP,-0.462823033
NDUFV1,-0.507224858
SERPINF1,0.475563258
EMCN,0.775888264
LRP10,-0.494510949
CALCRL,0.486670107
PMF1,-0.745916605
ARID3A,0.594064355
PCBD1,-0.142486408
